	s28504	s29753	s31166	LP17_F	LP09_F	s26891	s31407	s12389	s29745	sAI_9042	s10852	s31716	s32109	LP13_F_REDO	s31761	LP05_F	s32186	LP18_F	LP02_F	s31369	sAI_5316	s31475	s29777	s27796	s31943	LC12_F	s29934	LP11_F	s32573	s32679	s29586	s22756	s32994	LP20_F	s11367	s29404	s33276	LP03_F	LP19_F	s29848	s11287	s29396	s31686	s29556	s30731	LC06_F	s21944	LC13_F	s22683	LC08_F	s29763	s26917	LC11_F	s31219	s30879	s33833	LC10_F	s24010	s30239	s32025	s25149	s31091	s31202	LC02_F	s27321_9596	LP12_F	LC03_F	s29780_9504	LP14_F	LC05_F	s31904	s27403	LP16_F	LC07_F	s22787	s20844	s27111	s28791	s1624	s28535	s30012	s10832	s31659	s29523	LP06_F	s29527	s27555	s21911	LP04_F	LC01_F	LP08_F_REDO	s28408	sAI_9328
s11287	0.823347325643	0.516511257746	0.465379938695	0.323991431773	0.441285892551	0.429451042848	0.79933995913	0.758791750165	0.447985085695	0.493408054054	0.48993344232	0.392536493078	0.73898687673	0.442107637442	0.491984620303	0.405160702044	0.413247748187	0.497706731048	0.564454910349	0.44571486882	0.564021195781	0.647646887937	0.498198355966	0.453814010547	0.417975003296	0.440894913645	0.333522880686	0.6425284588	0.3032682294	0.489482665788	0.353248924192	0.564125751483	0.606579789057	0.704283332235	0.494335497034	0.529027743573	0.439127239947	0.624149287409	0.641449668425	0.482580727752	0.0	0.447680299934	0.43711582795	0.349913324984	0.329836674357	0.463345003955	0.491521220171	0.56706260646	0.451134452868	0.491631354647	0.667517984838	0.534118326961	0.453946162821	0.459760527357	0.464308294001	0.508699302571	0.47141512261	0.535101806856	0.324747493738	0.436147946605	0.475521804219	0.460487566249	0.475463537904	0.661054358603	0.390843514832	0.537229901121	0.522862690178	0.496512643375	0.619607293342	0.585506127225	0.559911779169	0.518983659196	0.579423323006	0.618153808174	0.440592513514	0.477404134476	0.430115782465	0.433157900461	0.459055570204	0.477408218194	0.464890693474	0.577993840475	0.651322874753	0.466262272248	0.636663031641	0.620586998022	0.46321986025	0.510832441002	0.579573307844	0.67349793408	0.452464718523	0.511345302571	0.584143117337
s29396	0.811066905735	0.502032219512	0.377452619644	0.409699349374	0.433481293342	0.281166085036	0.776800415953	0.73297150033	0.154156490442	0.403080299934	0.176575694792	0.426978280158	0.679521523401	0.617045841134	0.423735679631	0.397549292024	0.207428636124	0.606301244562	0.636687414634	0.398172313118	0.557093431114	0.630821292024	0.25766447528	0.399146716546	0.245945622281	0.26894832762	0.41432718062	0.493990430455	0.337229239947	0.538951889914	0.326264558339	0.371625357943	0.511535104153	0.389063336849	0.362664494397	0.605284797627	0.281910367831	0.522635684904	0.554003053395	0.318675899143	0.447680299934	0.0	0.34539642584	0.485464764008	0.283745833883	0.280581798286	0.357198494397	0.343532148319	0.157909048121	0.274357326302	0.583523692815	0.306120290705	0.403645096902	0.195062082399	0.399108203691	0.228430166777	0.19312936849	0.344053579433	0.269682928807	0.197073409361	0.473437356625	0.344686828609	0.418124872775	0.517395714568	0.210149274225	0.391919796309	0.506665111404	0.338141390244	0.46691028675	0.452962618326	0.336172100198	0.206316936058	0.425474584047	0.469950892551	0.26464377851	0.321216269611	0.314535102835	0.275781455504	0.335660169413	0.265007077126	0.6460771147	0.601370294661	0.516396218853	0.206261456823	0.478457529334	0.508276005933	0.156723839815	0.553512847726	0.474105752802	0.371722303889	0.261209706658	0.360427519446	0.554759895847
s31686	0.631505005933	0.394139709295	0.195691256427	0.413538911668	0.22593158998	0.277601847726	0.594898277521	0.567043674357	0.336727344759	0.193419502307	0.327717362558	0.333328887937	0.522672964403	0.572211413975	0.223747431773	0.558169790376	0.417015272907	0.68846517996	0.741447531971	0.40443168029	0.306639468029	0.474674201714	0.244343922874	0.254511955834	0.285418773237	0.392233911009	0.482859378378	0.590806708635	0.408372955175	0.524541060646	0.246528389585	0.388953408042	0.342282083718	0.607281878708	0.173314646012	0.662597235333	0.473201849703	0.616777027027	0.635868315096	0.130219609097	0.43711582795	0.34539642584	0.0	0.338127941332	0.482373597891	0.292566174028	0.16720613975	0.521904232696	0.311248951879	0.255458334871	0.421271936717	0.216029552406	0.562484350692	0.358393125247	0.149085777851	0.450715138431	0.34019868029	0.424398060646	0.43527156559	0.391636163481	0.226354706658	0.150905119974	0.242993952538	0.620972141727	0.409903752802	0.393424181279	0.629196064601	0.14420436058	0.596783591958	0.55269580356	0.548929128543	0.366909381674	0.607030396836	0.373243307844	0.149404566908	0.176740996045	0.212325797627	0.200565600527	0.181058793013	0.442559251154	0.571858633487	0.528969192485	0.599910858273	0.385473274885	0.592986288728	0.351766725775	0.346061589321	0.288788925511	0.563948152274	0.571321908372	0.490802769281	0.430270128543	0.377480109426
s29556	0.743157002637	0.479478635465	0.3743036882	0.479069894529	0.285877763349	0.425840747528	0.725790620962	0.696647039552	0.481287017139	0.35024777851	0.484874831905	0.27180595122	0.677131562294	0.674988673698	0.332943536585	0.382430824654	0.488721949901	0.529212990771	0.528993431114	0.499008864865	0.40928022149	0.574397602505	0.389463396177	0.394734723797	0.401857274885	0.483491666447	0.252377066579	0.714047629532	0.274992574819	0.623947978906	0.248821832564	0.518121471984	0.542086913645	0.764605228082	0.306057341463	0.505703391562	0.519589758075	0.690761823995	0.692077648649	0.327444615689	0.349913324984	0.485464764008	0.338127941332	0.0	0.415060040211	0.379272195781	0.333269967699	0.633292098879	0.426647230719	0.35742096704	0.60100149967	0.382544350692	0.521772082399	0.499644166117	0.300670222808	0.581903293342	0.435741817403	0.601293657877	0.402150429796	0.505250091628	0.308551195122	0.312179373764	0.320323346737	0.722089891892	0.43880072116	0.523454474621	0.587544604483	0.326591938036	0.688703593935	0.65073274555	0.652015841134	0.512784749506	0.644814717864	0.553058261701	0.320279051417	0.301846659196	0.351705993408	0.353739839815	0.301592441661	0.548327925511	0.698101298616	0.604466261042	0.720960438365	0.514076321028	0.704552504285	0.562191862887	0.491101814107	0.39196353263	0.643580296638	0.740271533289	0.554887866842	0.572064577456	0.534379943968
s30731	0.875569774555	0.590377482531	0.478516473303	0.398668462096	0.478820547132	0.356019375742	0.84245764733	0.796277499011	0.30765320501	0.450962646671	0.373676504285	0.451130119314	0.755207156889	0.661873264997	0.515571365854	0.272834350692	0.24598676269	0.462108986157	0.479793493738	0.382835767304	0.639983349374	0.678550138431	0.401501852999	0.480701224127	0.340463965063	0.329952583388	0.304590462096	0.509132234015	0.271552092947	0.572198865524	0.309407246539	0.454683070534	0.603735054054	0.494615348715	0.474412011866	0.46753569677	0.274699728411	0.54157969677	0.592414617007	0.44526749967	0.329836674357	0.283745833883	0.482373597891	0.415060040211	0.0	0.368943700725	0.458552346737	0.406662538563	0.320518990112	0.363409094265	0.661692428477	0.442894920897	0.271272850363	0.300110637442	0.512247294001	0.280612595254	0.293783997363	0.443372576137	0.209707486486	0.252222644693	0.574627684904	0.462853711931	0.497108408701	0.562255887278	0.238426956493	0.477709177983	0.417253752142	0.457938970995	0.448240700725	0.516898068556	0.337532197759	0.386165694133	0.377974888596	0.55565321292	0.410186272907	0.431039399473	0.410540315755	0.396266591958	0.440663478576	0.303300126566	0.681784125906	0.648826676994	0.552381641397	0.301342489123	0.529369964403	0.5967008853	0.310155603823	0.650196278181	0.474890269611	0.489578591299	0.265452584707	0.421085551088	0.625204905735
LC06_F	0.743392404746	0.436034025709	0.322302323006	0.402478609756	0.30832192617	0.237525574819	0.706859714568	0.679335675676	0.284233810152	0.29127891826	0.323563189848	0.314747375742	0.622244340804	0.603513126566	0.307796279499	0.455721429136	0.353488492419	0.596190690837	0.604573477917	0.400578005933	0.454992798286	0.578878094924	0.261460454186	0.329509415293	0.190116446276	0.203572628214	0.408140235333	0.491735962426	0.367508459459	0.527882338167	0.242588587343	0.353754325643	0.46806514766	0.517934383652	0.239786104153	0.607365766645	0.455632419249	0.509285570204	0.551054609097	0.223312199736	0.463345003955	0.280581798286	0.292566174028	0.379272195781	0.368943700725	0.0	0.255656506262	0.34688413118	0.259144684245	0.164835074489	0.524518184575	0.307893264997	0.428485219512	0.287404028345	0.300714443639	0.335940029664	0.22427744232	0.377524986157	0.348474692815	0.25255301648	0.372201944628	0.278107345419	0.29666603296	0.497686419908	0.377153039552	0.335572252472	0.486206893869	0.250473214898	0.509375597231	0.44172071325	0.404591029664	0.352534046144	0.521465135135	0.41946974555	0.220219924852	0.201632831246	0.276303109426	0.178410321688	0.230254392221	0.362877127225	0.650620997363	0.591137197759	0.506076021094	0.285555028345	0.473064994067	0.486816691496	0.276890691496	0.459278210943	0.445755246539	0.4979271147	0.396837408701	0.356793461437	0.493807462096
s21944	0.656035787739	0.41580136915	0.235797761371	0.457653685564	0.214197905076	0.293712872116	0.618258611074	0.577148506262	0.362337620303	0.169655941332	0.382440149637	0.265918836519	0.538452103494	0.61996360646	0.185063509558	0.54101863942	0.381507918919	0.671675945946	0.697003468688	0.403388359262	0.332589309822	0.492583625577	0.277760268293	0.282291951879	0.263347297956	0.349707992749	0.460031487805	0.564564415953	0.417638869479	0.571234735003	0.240703584047	0.382511841793	0.38706775412	0.603424519446	0.144080138431	0.677594420567	0.511196696111	0.569241510877	0.619355955175	0.12234187673	0.491521220171	0.357198494397	0.16720613975	0.333269967699	0.458552346737	0.255656506262	0.0	0.483052840475	0.340424444298	0.215031931444	0.441791728411	0.244074997363	0.545496280817	0.367223852999	0.185003412657	0.439469118655	0.320975199736	0.449991674357	0.419598036256	0.365900759394	0.248969578115	0.166976579433	0.201741758734	0.574399072512	0.434462492419	0.377524295979	0.584457719183	0.155356430455	0.611124963085	0.537944100198	0.509508928148	0.40915299143	0.602583471325	0.371092284773	0.179848133158	0.144686298616	0.240487121292	0.226838324324	0.145185628873	0.454638183256	0.653723798945	0.57486522149	0.599484222808	0.378646936058	0.558913270929	0.413222595254	0.359619918919	0.320482523401	0.522020666447	0.5688248853	0.481471739618	0.425534299934	0.418389837838
LC13_F	0.825733558998	0.625331514832	0.540176683586	0.404002673698	0.537094264338	0.434304477258	0.790637870798	0.749269112063	0.347723125247	0.524672974291	0.430126651285	0.539025955175	0.698198427159	0.591113625577	0.548132847067	0.387963349374	0.401868626236	0.493784545155	0.507434023072	0.501320979565	0.704873600527	0.695560303889	0.462559703362	0.542152079103	0.341677497693	0.301330990112	0.53840636915	0.350120933421	0.45769861437	0.488650760712	0.485899034937	0.41761080356	0.588833725775	0.362021818721	0.482065218853	0.525590922215	0.403228247198	0.344262298616	0.426039601187	0.455368427159	0.56706260646	0.343532148319	0.521904232696	0.633292098879	0.406662538563	0.34688413118	0.483052840475	0.0	0.379104174687	0.347921685564	0.623157444298	0.514333249835	0.310440851022	0.336028531312	0.539871543837	0.321496390244	0.332573638102	0.334539002637	0.418663276203	0.287986865524	0.597257545814	0.510534574819	0.538369408701	0.337351326302	0.366901526697	0.388413470007	0.342941330916	0.493317645353	0.332237247198	0.256216340804	0.336333481213	0.434939238629	0.344989626236	0.487136836519	0.43740327027	0.431849649308	0.488042160844	0.401542148319	0.483063891892	0.364980239288	0.640514197759	0.623837572841	0.491445387607	0.246707531312	0.307144483191	0.571093915623	0.324640205669	0.698975555043	0.370171273566	0.267167307844	0.335028883322	0.367686719842	0.605022970995
s22683	0.800241633487	0.470931348055	0.354226464074	0.399623466711	0.381327930125	0.288055141068	0.760533487805	0.73597181147	0.192855215557	0.365329843771	0.145347582729	0.371348721819	0.676670166777	0.615466939354	0.388693408042	0.429959092947	0.219456301252	0.593476800264	0.643137176005	0.403387030323	0.508244470007	0.601846234674	0.183609487805	0.405872059987	0.232972216875	0.267058534608	0.392606154911	0.513388647989	0.355484894529	0.540438869479	0.285176636124	0.395280056691	0.498414161503	0.413940684245	0.315683605801	0.607159789057	0.300512471984	0.536643767963	0.563748709295	0.282495445616	0.451134452868	0.157909048121	0.311248951879	0.426647230719	0.320518990112	0.259144684245	0.340424444298	0.379104174687	0.0	0.235373425181	0.575224051417	0.254319617007	0.406895297297	0.197452448912	0.369009689519	0.283457160844	0.172883758734	0.372184176664	0.287367035597	0.225564846407	0.434723906394	0.328734567568	0.383319448912	0.535561958471	0.220257636783	0.39251095122	0.508267226104	0.286156510877	0.480979362558	0.468642490442	0.385233195781	0.186473104812	0.43005212261	0.483439841793	0.232363447594	0.283897961107	0.304976853659	0.234052526038	0.302906332894	0.28384757416	0.648637096243	0.583770462096	0.551039141727	0.230517114041	0.498448618326	0.507441599868	0.177473421885	0.518542439024	0.47689579499	0.423014244562	0.305574616348	0.37790348385	0.532654123929
LC08_F	0.728631079763	0.431479925511	0.313241694133	0.419540488464	0.292495767963	0.250316756098	0.695077203032	0.666024481213	0.284746830587	0.233873765985	0.30117081147	0.313395895188	0.614823594595	0.618973177983	0.270149091628	0.475915804878	0.359077580092	0.60010793408	0.610991206328	0.385574384311	0.438609543177	0.580263373764	0.225426207647	0.32280877851	0.209838003296	0.242337681608	0.426486061305	0.470058153593	0.393941181938	0.539242162821	0.233591077785	0.344988769941	0.447886191826	0.475112594595	0.205600214898	0.608445088991	0.437895177324	0.476149807515	0.544818789717	0.187482571523	0.491631354647	0.274357326302	0.255458334871	0.35742096704	0.363409094265	0.164835074489	0.215031931444	0.347921685564	0.235373425181	0.0	0.508908801582	0.256554028345	0.407700866183	0.276124510877	0.272948487146	0.321233564272	0.196617226104	0.351299638761	0.367915340145	0.244744152933	0.34121008174	0.261874686223	0.264312588003	0.491004083718	0.345611473303	0.339995520765	0.495264109426	0.208407328279	0.467418121951	0.453598779169	0.391904201714	0.325116326961	0.464435013843	0.400600659196	0.15255109031	0.162731603823	0.262372194463	0.168092895188	0.198490596572	0.362046204351	0.670921352011	0.606380344759	0.538134448253	0.284979009888	0.462555675676	0.461859432432	0.270812330257	0.428047931444	0.447435769941	0.440227415293	0.363819428477	0.346493243902	0.493881587343
s29763	0.243871972314	0.594024488464	0.394032936058	0.644315154252	0.454251375082	0.519847526038	0.210793015821	0.186341331575	0.589286143705	0.398493812129	0.609166377719	0.594610982861	0.128689026368	0.762199193804	0.398323738958	0.722325783784	0.623435659196	0.84745425445	0.888217876071	0.579656314436	0.474083386289	0.117048916282	0.53044387673	0.484142305208	0.52666371325	0.573143677653	0.656545850363	0.760389387607	0.575455516809	0.749686563612	0.50860900791	0.341145240606	0.101271733026	0.804380133158	0.423872564272	0.844935091628	0.696584946605	0.764584177983	0.79046536849	0.406581116018	0.667517984838	0.583523692815	0.421271936717	0.60100149967	0.661692428477	0.524518184575	0.441791728411	0.623157444298	0.575224051417	0.508908801582	0.0	0.494773218853	0.719283773237	0.605176510877	0.419686127225	0.604283661833	0.575438936058	0.644241795649	0.638822129862	0.58667385234	0.462878775214	0.369235217535	0.440317653263	0.77539564733	0.647552608438	0.408011224127	0.779711570204	0.423765375742	0.800762223467	0.697339588662	0.692088540541	0.626799637442	0.807175902439	0.225030278181	0.480807864206	0.437267916282	0.462488067897	0.515923509558	0.42252689321	0.633712880686	0.792081905735	0.644245503626	0.78031704944	0.562628214898	0.751653880026	0.160194789057	0.581868974951	0.515944135794	0.719608285432	0.774917566908	0.681085594595	0.623676659855	0.13431095056
s26917	0.709873431114	0.470325339486	0.282893218853	0.509002731707	0.298307021094	0.301391306526	0.671877841793	0.642367885959	0.349687664469	0.274774341463	0.286088932103	0.391681364535	0.590275537245	0.681837075808	0.290306450231	0.547821387607	0.374484830587	0.710633953197	0.76121356559	0.45122256559	0.4097718853	0.542873098879	0.172119530653	0.346896026368	0.324669249835	0.401661864206	0.502330789717	0.626460423204	0.450025429136	0.614379344759	0.276873323665	0.378242806196	0.424111894529	0.541771760712	0.224825009229	0.723425863546	0.435251404746	0.635479135794	0.657692187871	0.203421355307	0.534118326961	0.306120290705	0.216029552406	0.382544350692	0.442894920897	0.307893264997	0.244074997363	0.514333249835	0.254319617007	0.256554028345	0.494773218853	0.0	0.556753413975	0.355960249176	0.263091194463	0.414582326961	0.316349916282	0.457423353329	0.44638743441	0.36263885234	0.326761829268	0.243340042189	0.28525993474	0.642602586684	0.361371484509	0.427106515491	0.649927564272	0.188182558998	0.621798597231	0.599241109426	0.509072847067	0.30433609822	0.570048438365	0.417723487805	0.193361791035	0.199729219512	0.26047389321	0.266387282136	0.21651490969	0.407717593276	0.698419939354	0.621203115359	0.621860644034	0.375037821358	0.631370261701	0.445933295979	0.312349731048	0.395767744891	0.586484266315	0.545967513514	0.446033152274	0.44715076203	0.473557108108
LC11_F	0.93295373764	0.675661121292	0.592289078444	0.377408637442	0.550014793672	0.462700216875	0.899362708635	0.849898317732	0.391059686223	0.56269081147	0.464765370468	0.539702641397	0.814922621622	0.599059784443	0.610559682268	0.256750843771	0.363978613711	0.378132588003	0.339748986157	0.490387648649	0.762409497034	0.776823732367	0.509019036915	0.581296804878	0.429948187871	0.371934409361	0.432173589321	0.375132074489	0.380641889914	0.496418104812	0.414851046144	0.512226813448	0.675049085695	0.346530518128	0.544175539881	0.352619906394	0.315505978906	0.402537534608	0.441394759394	0.509456491101	0.453946162821	0.403645096902	0.562484350692	0.521772082399	0.271272850363	0.428485219512	0.545496280817	0.310440851022	0.406895297297	0.407700866183	0.719283773237	0.556753413975	0.0	0.361506149637	0.605063747528	0.343608034937	0.367903077126	0.373760626236	0.338644305208	0.330310119974	0.672060830587	0.563924066579	0.601392253131	0.392667740936	0.307252470007	0.511173326961	0.271193355307	0.538394708635	0.270807055372	0.372217032301	0.342030649967	0.480359616348	0.229543840475	0.58937784443	0.49257427027	0.505111984838	0.535760335531	0.469627558339	0.533125862228	0.366949988134	0.656026285432	0.691320948583	0.522966192485	0.349814218853	0.338536837179	0.656418369809	0.39243949967	0.754688307185	0.361733924192	0.337613291365	0.326137678972	0.43836895913	0.707993989453
s31219	0.833537334871	0.509553191826	0.382449446935	0.357097484509	0.439351535267	0.295051963085	0.800257537245	0.73350851615	0.18595761437	0.425470257086	0.213752475939	0.415055121951	0.710038167436	0.583145032301	0.446439947924	0.390307572182	0.247788646012	0.561584059987	0.598068767963	0.419461883982	0.540346781806	0.63935409031	0.266550358603	0.407829104812	0.216394692156	0.288913750824	0.461995003296	0.442530400791	0.366349409361	0.481648526038	0.322506316414	0.391076009888	0.53441499143	0.412676194463	0.345127031641	0.591902315755	0.26835556559	0.489448350033	0.513427519446	0.318028736981	0.459760527357	0.195062082399	0.358393125247	0.499644166117	0.300110637442	0.287404028345	0.367223852999	0.336028531312	0.197452448912	0.276124510877	0.605176510877	0.355960249176	0.361506149637	0.0	0.389389952538	0.238395119314	0.250300961767	0.30422021292	0.271625690178	0.209541245221	0.464921594595	0.374865560976	0.436997030323	0.470406428477	0.287011458141	0.363805833883	0.484489796309	0.335541020435	0.423288800264	0.412526235333	0.314576107449	0.253697562953	0.400965589321	0.475357722479	0.281964533289	0.32353898352	0.339204164799	0.240098235333	0.345182076467	0.292764854977	0.588070717205	0.578078247858	0.511066147001	0.206005611734	0.441271609097	0.515333425181	0.15861603296	0.542978740277	0.447549694133	0.378541551747	0.303970555043	0.346597328939	0.563254674357
s30879	0.615120823336	0.399623220831	0.159031478576	0.435521056032	0.222704782465	0.317514547132	0.581056134476	0.548950658537	0.393057406065	0.20476176269	0.384583746869	0.301559041529	0.510877464733	0.599860560316	0.164388564931	0.590464169413	0.463946307185	0.703084732367	0.750736843111	0.442368005274	0.275371114041	0.442065555043	0.299469708635	0.266840784443	0.301662979565	0.41633981147	0.489216383652	0.624538329598	0.418661948583	0.545465924852	0.27219716414	0.40345485234	0.356972383652	0.68039960646	0.12580513975	0.692020771918	0.527017366513	0.628193536585	0.648978201055	0.170150349374	0.464308294001	0.399108203691	0.149085777851	0.300670222808	0.512247294001	0.300714443639	0.185003412657	0.539871543837	0.369009689519	0.272948487146	0.419686127225	0.263091194463	0.605063747528	0.389389952538	0.0	0.482578097561	0.385471561635	0.487324415953	0.458029650626	0.425162972314	0.151939644693	0.145363367172	0.182611769941	0.631356233355	0.486164089651	0.408401343441	0.629076046803	0.159213543837	0.664411586025	0.562284322347	0.577651230719	0.416189816084	0.671965577456	0.397695014502	0.217257859591	0.174536999341	0.244480692156	0.235208510877	0.14764699143	0.497191370468	0.59036177851	0.52350944232	0.642935130521	0.42090495913	0.622896698088	0.37039936058	0.394722599868	0.234949589321	0.587657905076	0.640921684904	0.551931198418	0.483522424522	0.348619736981
s33833	0.831290294661	0.572124912327	0.437732988134	0.421087276203	0.521447961107	0.331607682268	0.79598392617	0.752218270929	0.187836808833	0.44253638497	0.298955891892	0.515082628873	0.707333669084	0.625846245221	0.496018671721	0.410149946605	0.255545736322	0.604673784443	0.609637214898	0.423963331575	0.610641698088	0.677585533949	0.381798109426	0.475625756098	0.326046329598	0.304901968359	0.480142814766	0.452915027027	0.424056280817	0.558736195122	0.406020435069	0.379445135794	0.546738481213	0.398338641397	0.429259036915	0.621860530653	0.334555235992	0.493765131839	0.533691266315	0.398417659855	0.508699302571	0.228430166777	0.450715138431	0.581903293342	0.280612595254	0.335940029664	0.439469118655	0.321496390244	0.283457160844	0.321233564272	0.604283661833	0.414582326961	0.343608034937	0.238395119314	0.482578097561	0.0	0.25637055702	0.37717500791	0.321734779169	0.237445810811	0.557057242584	0.44436486091	0.491027280817	0.499061174687	0.310072271589	0.429719732367	0.489528121951	0.414545986816	0.441704791035	0.438643108108	0.249385978247	0.312257342782	0.433498579433	0.484151487805	0.366266806196	0.388204094924	0.402931978906	0.361350938036	0.410047335531	0.267947333553	0.666288897825	0.618838896506	0.525927353329	0.220467852999	0.460130021753	0.545378676335	0.245062109426	0.646308683586	0.475203898484	0.388343048121	0.317176031641	0.389279153593	0.584982829927
LC10_F	0.797498088332	0.460568538563	0.392678359921	0.421632045485	0.381631452868	0.287992810152	0.763204306526	0.726725021753	0.196634466711	0.321923121292	0.246346775873	0.367135595913	0.669193296638	0.648913087014	0.380020051417	0.387326195122	0.266340997363	0.609217273566	0.623275356625	0.37470118062	0.531558050758	0.623454759394	0.271273663151	0.407385618326	0.25621775412	0.241361362558	0.404374740277	0.508841152933	0.355999627554	0.585201063283	0.28848843441	0.383613505603	0.512790396177	0.444795990771	0.328406255768	0.612400058009	0.34263186025	0.519440135794	0.576972363876	0.285483238629	0.47141512261	0.19312936849	0.34019868029	0.435741817403	0.293783997363	0.22427744232	0.320975199736	0.332573638102	0.172883758734	0.196617226104	0.575438936058	0.316349916282	0.367903077126	0.250300961767	0.385471561635	0.25637055702	0.0	0.403619177324	0.325636910349	0.228061724456	0.450526487805	0.349664993408	0.382461413316	0.540237152933	0.243809852999	0.399847603823	0.498634090969	0.308268599209	0.44722763151	0.489229533289	0.363526976928	0.267244135794	0.431797324984	0.470482159525	0.25264829532	0.282770748187	0.340767437706	0.261504058009	0.31361809822	0.288851837838	0.693412020435	0.628761046144	0.519148854318	0.273212064601	0.487495695452	0.527002170732	0.243670816744	0.531978400791	0.467673537904	0.412638932762	0.289922277521	0.400125874094	0.560165299934
s24010	0.862882308504	0.585328864206	0.501859705999	0.362541218853	0.507012773896	0.359565837179	0.828666350033	0.748711709954	0.371091433092	0.51719590969	0.398100153593	0.54879847528	0.749728040211	0.564856070534	0.528088308504	0.416852274225	0.390824326302	0.380842313777	0.507662769941	0.386358224786	0.674175146341	0.70630799209	0.398971627554	0.370790947264	0.338253172709	0.348136252472	0.543917439024	0.352689978247	0.446976895847	0.409428748187	0.414786394858	0.482954922874	0.579651924192	0.393045344759	0.445593670402	0.497730332235	0.394396315096	0.352609247198	0.460190941332	0.403694460778	0.535101806856	0.344053579433	0.424398060646	0.601293657877	0.443372576137	0.377524986157	0.449991674357	0.334539002637	0.372184176664	0.351299638761	0.644241795649	0.457423353329	0.373760626236	0.30422021292	0.487324415953	0.37717500791	0.403619177324	0.0	0.425617998022	0.345064882004	0.57333227027	0.467507594595	0.520035111404	0.404413545814	0.398321961107	0.40088567238	0.444861342123	0.437297998022	0.403919104153	0.366156332235	0.282157178642	0.42445305735	0.38865663151	0.523125074489	0.3853553118	0.41920254911	0.45334178708	0.363536200396	0.449897715887	0.395218230719	0.459744303889	0.622367005274	0.364140461437	0.320340230719	0.39440721292	0.571414041529	0.305912135135	0.635975323665	0.365442009888	0.345744608438	0.368881725115	0.23822217205	0.639581800923
s30239	0.858846079763	0.570514399473	0.416061399473	0.362350334871	0.448403810811	0.312872697429	0.8238836559	0.769130617666	0.27791423797	0.449199447594	0.345983132498	0.367980246539	0.738775411997	0.625902481213	0.490740177324	0.302986845748	0.230879158866	0.498625210943	0.525496446276	0.393017147001	0.573672044825	0.640048398813	0.377204651285	0.450249646671	0.316497796968	0.269390286091	0.329494457482	0.530722394199	0.290133350033	0.535592789717	0.27317031114	0.425012790376	0.580598540541	0.529447792353	0.429099748846	0.521226303889	0.274397888596	0.553056961767	0.602987758075	0.420129495056	0.324747493738	0.269682928807	0.43527156559	0.402150429796	0.209707486486	0.348474692815	0.419598036256	0.418663276203	0.287367035597	0.367915340145	0.638822129862	0.44638743441	0.338644305208	0.271625690178	0.458029650626	0.321734779169	0.325636910349	0.425617998022	0.0	0.280592414634	0.509496459459	0.420427298616	0.475805009229	0.562265276203	0.271448201714	0.439869322347	0.428539593276	0.426665140409	0.484269591299	0.504994996045	0.375560394858	0.385144716546	0.422810384311	0.544587413975	0.359951988794	0.395048225445	0.299543851022	0.326517916282	0.404813538563	0.310867225445	0.6333133118	0.603597773237	0.551302198418	0.29556469677	0.530767808174	0.58023738563	0.288602611734	0.572282070534	0.472867851022	0.522237980224	0.270880387607	0.407987831246	0.580216390903
s32025	0.808733628214	0.503208110086	0.404560694792	0.389445498352	0.415004168754	0.282393772577	0.773613419249	0.745356284773	0.208861997363	0.411020473962	0.276176178642	0.445205286091	0.690041093606	0.594489833223	0.417420097561	0.402401802241	0.26597360646	0.558499617666	0.567367375082	0.410998011206	0.562995052736	0.659133874753	0.324251775214	0.421296305208	0.23221771325	0.229567258405	0.41468616414	0.43262092617	0.38214510679	0.507031217535	0.342930963085	0.398062578774	0.52466073764	0.398475944628	0.357459578115	0.567637580751	0.339575077126	0.450309499011	0.49200727884	0.333963747528	0.436147946605	0.197073409361	0.391636163481	0.505250091628	0.252222644693	0.25255301648	0.365900759394	0.287986865524	0.225564846407	0.244744152933	0.58667385234	0.36263885234	0.330310119974	0.209541245221	0.425162972314	0.237445810811	0.228061724456	0.345064882004	0.280592414634	0.0	0.492126412657	0.38680549967	0.382405454186	0.445556528016	0.27891095122	0.387535096243	0.438980635465	0.356534371127	0.420226553065	0.400598806856	0.289913555702	0.286103406724	0.416673339486	0.480145476599	0.306143183916	0.309442771918	0.320899776533	0.286156350692	0.331944326302	0.264353960448	0.645819643375	0.594732438365	0.530312413975	0.199338620962	0.426282126566	0.53666895913	0.212391904417	0.574354017139	0.413386595254	0.388669448253	0.282142935399	0.33105776203	0.56047804878
