#OTU ID	LC01_F	LC02_F	LC03_F	LC05_F	LC06_F	LC07_F	LC08_F	LC10_F	LC11_F	LC12_F	LC13_F	LP02_F	LP03_F	LP04_F	LP05_F	LP06_F	LP08_F_REDO	LP09_F	LP11_F	LP12_F	LP13_F_REDO	LP14_F	LP16_F	LP17_F	LP18_F	LP19_F	LP20_F	s1624	s10832	s10852	s11287	s11367	s12389	s20844	s21911	s21944	s22683	s22756	s22787	s24010	s25149	s26891	s26917	s27111	s27321_9596	s27403	s27555	s27796	s28408	s28504	s28535	s28791	s29396	s29404	s29523	s29527	s29556	s29586	s29745	s29753	s29763	s29777	s29780_9504	s29848	s29934	s30012	s30239	s30731	s30879	s31091	s31166	s31202	s31219	s31369	s31407	s31475	s31659	s31686	s31716	s31761	s31904	s31943	s32025	s32109	s32186	s32573	s32679	s32994	s33276	s33833	sAI_5316	sAI_9042	sAI_9328
d:Bacteria;p:Actinobacteria;c:Actinobacteria;o:Bifidobacteriales;f:Bifidobacteriaceae	0.0234996784307	0.0180557372759	0.0234521778565	0.000438088681666	4.90011923623e-05	0.00608838234504	0.0	8.7312414734e-05	0.000616484290064	0.016476178094	0.00630445034625	0.0362564510125	0.0938596933206	0.0545798432856	0.0561174430588	0.00315913698672	0.0225878335359	0.0107248117018	0.0488144914716	0.0281469000115	0.0	6.92165265993e-05	0.0296911475198	0.00522613676071	0.215135916777	0.0129584815604	0.0465732269042	0.00326227419369	8.56579961739e-05	0.00360589131539	1.11175345755e-05	0.00566323292486	0.0543025276958	0.00386833834145	0.0335113548884	0.0201251901544	0.0	0.00848500234338	1.03993344426e-05	0.158928367718	0.0108860759494	0.0230956588185	0.013577875723	0.00404423380727	0.00573380984173	0.00628084896347	0.0242592867582	0.208556596677	0.269493001742	0.000152703297493	0.00525802811121	0.0113743980334	0.0116521722709	0.00869197419901	0.00530509309032	9.31506338901e-06	0.000964557435458	0.0307805868241	9.2642344963e-06	0.000160442822189	0.00187375926751	0.0210061058963	6.05216970284e-05	0.0	0.00533880903491	0.159344012204	0.0332646640796	0.017560288242	0.00533325754992	0.0113178130444	0.0	3.4471664292e-05	0.0207215429827	0.319552184021	0.000193685841565	0.0221387396713	0.324931920968	0.000294999754167	0.00038215088739	0.00359103040406	0.110126582278	0.01526469633	0.0	0.00126807243383	0.0273231727763	0.0164706425513	0.0241239447248	0.00050987752091	0.0312402698495	0.0026915189688	0.000957740826211	0.00413747613955	7.95418390073e-05
d:Bacteria;p:Actinobacteria;c:Actinobacteria;o:Coriobacteriales;f:Coriobacteriaceae	0.0179727068092	0.0200444851498	0.00284190295204	0.00955189786275	0.00155170442481	0.00733495510994	0.000295005097895	0.000447476125512	0.01864448434	0.00210975451204	0.001365136886	0.0580968381236	0.00890142926723	0.00426139653376	0.0145631367516	0.0189608739069	0.00112866817156	0.00180111341557	0.0601599907698	0.000306360816452	0.000657654366094	0.0114611031961	0.0127370719795	0.0142199535117	0.0261150139748	0.021021288934	0.019546927891	0.00446416468611	0.000114210661565	0.00446927374302	0.00130075154534	0.000322218425035	0.0174341898599	0.000172693675958	0.00133516166282	0.000486296416369	0.000591302999166	0.000527261365412	0.00303660565724	0.0303009029722	0.000293670886076	0.0294569941258	0.000488492667059	0.00170616113744	0.00139417979028	0.000604639684107	0.00300896436917	0.00957439893019	0.00898059710458	5.38952814681e-05	0.00102595670463	0.00163211025812	0.00200183186501	0.00586866871101	0.00101480000402	0.000158356077613	0.000718496865188	0.00326628529249	0.00418743399233	0.000187183292554	2.02568569461e-05	9.11327804611e-05	0.000181565091085	0.00328762165206	0.000171115674196	0.0	0.000798479694661	0.00140910388128	8.52563373877e-05	1.9247981368e-05	0.0	0.000746886059659	0.0162683169012	0.0108528080264	0.0	2.6769939143e-05	0.0867092935376	0.000163888752315	0.000106646759272	0.000363536411275	0.0652210002075	0.00107513635193	0.00387028895653	0.0003458379365	0.00413200791788	0.0110689181546	0.000542376078857	0.000499029063019	0.00186818889465	0.0129906986964	0.000155062800434	0.00171895143962	0.00018559762435
d:Bacteria;p:Bacteroidetes;Other;Other;Other	0.0	0.0	0.0	0.00014863723128	0.00106169250118	3.02403096608e-05	0.0	0.0	0.0	0.0125462432186	0.00280473578396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0128826505884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00311278279076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0276944010886	0.0	0.0	0.0	0.0	0.0	0.000383881764417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d:Bacteria;p:Bacteroidetes;c:Bacteroidia;o:Bacteroidales;Other	0.00191936650856	5.2335470365e-05	4.31900144687e-06	0.000422442657321	0.0	0.00515093274555	2.0702112133e-05	2.18281036835e-05	4.16543439233e-06	1.18193530086e-05	0.0	0.0	1.67951495608e-05	0.0	0.0	0.0	1.44701047636e-05	0.0	0.000173066938446	0.0	0.0	0.0	0.0	2.53204300422e-06	0.0	0.0	8.97883688147e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0174582096547	0.0	0.0	4.05063291139e-05	0.0	0.0231811974732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000914324756096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0539880737984	0.0	0.0	0.00253272971981	0.00561688940538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0276286084826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d:Bacteria;p:Bacteroidetes;c:Bacteroidia;o:Bacteroidales;f:Bacteroidaceae	0.0285543452046	0.000863535261023	0.0109400306649	0.0287026316613	0.399359717753	0.0573053868072	0.453153708007	0.328185538881	0.0722911138788	0.208115167776	0.0672888381444	0.000804804683963	0.000394686014679	0.00055583433049	0.126359894602	0.00818228583533	0.118162875499	0.660730269621	0.00216333673057	0.138781449853	0.00774570697844	0.000161505228732	0.0131781361275	0.138277400503	0.000107913280887	0.00330095571589	0.000278343943326	0.557839850351	0.0508237443965	0.311325545962	0.212467203273	0.603515110091	0.00332977319847	0.541647958185	0.674449095458	0.572882116761	0.306672999748	0.0695399156382	0.49850249584	0.105803066069	0.582835443038	0.338841396437	0.517213815461	0.412448657188	0.281516317794	0.289807502468	0.251611945198	0.44498203059	0.173169339821	0.0110305676071	0.182107315071	0.424036349715	0.275251881439	0.000158612667865	0.178142614567	0.0656059914488	0.510349307586	0.417696992065	0.253497248522	0.318559223457	0.0979115180489	0.405814271393	0.591841675241	0.605756856752	0.294045174538	4.35872289419e-05	0.175553745668	0.203053652968	0.538791633511	0.639745156727	0.437037259375	0.608424874753	0.226923964174	0.279138627187	0.00245335399316	0.129048953295	0.00882928058158	0.587787010177	0.437402795923	0.676026990362	0.0663830670264	0.323403254527	0.24470496875	0.0233632739325	0.192516955294	0.242419695518	7.07447059378e-05	0.15205198581	0.135443694862	0.153398271569	0.74487608658	0.644257003228	0.106930745572
d:Bacteria;p:Bacteroidetes;c:Bacteroidia;o:Bacteroidales;f:Porphyromonadaceae	0.0021203472948	0.0	8.63800289373e-06	0.000117345182589	0.0100942456266	0.00904185258857	0.0120848579576	0.0180518417462	0.0106760083475	0.0382415166594	0.00536126486138	1.00600585495e-05	1.67951495608e-05	0.0	0.016914219422	7.26238387751e-05	0.00989755165827	0.000987883418841	0.000278830067496	0.000957377551411	0.0	1.73041316498e-05	0.0	0.0254672885364	0.0	0.0	0.0	0.0161125620148	0.0	0.0110512950736	0.00789344954863	0.0181906947225	0.00449205252246	0.00530745230776	0.00457082371055	0.0110975336043	0.0195226924643	0.0108772066865	0.00540765391015	0.00360662355099	0.0109569620253	0.0	0.019484196152	0.0	0.0	0.02152023692	0.0322701659229	0.0142548034509	0.0100468552892	0.000116773109848	0.0107725453986	0.0	0.0059488399762	0.0	0.0150612396636	0.00094082140229	0.00347437525221	0.0550470566525	0.00471549535862	0.0415413207118	0.00480087509622	0.0202086940673	0.0250660695193	0.00238277165608	0.000521902806297	0.0	0.00996502658937	0.035227597032	0.0150714258649	0.00837287189506	0.0288249889943	0.0255205221308	0.0401993921948	0.00817325339533	0.0	0.0275284207521	0.000143955661656	0.0	0.024742048151	0.0141424530728	0.0284291346752	0.0201812052726	0.00817896015732	0.00871319467794	0.0188320046728	0.0131118780226	0.000483422157242	0.00861367556602	0.0346825808684	0.0671231873444	0.123220198298	0.0640409350296	0.0126736663485
d:Bacteria;p:Bacteroidetes;c:Bacteroidia;o:Bacteroidales;f:Prevotellaceae	0.00051752552456	0.00031401282219	0.00015116505064	0.0613949995306	0.000555346846773	0.509236734584	0.000134563728864	0.00246657571623	0.00035822735774	0.000330941884241	0.0818585718186	0.000191141112441	0.000806167178919	0.00019299803142	0.00689897749502	0.000405483099828	2.89402095271e-05	0.000300185569261	0.00666307713017	0.2644276797	0.000243575691146	0.000219185667565	9.68189593038e-05	0.00421585160202	0.000151078593242	0.000189581916116	0.000152640226985	9.03677061965e-05	0.162807298061	5.07872016252e-05	0.0057255303064	0.0	0.796307930724	0.00356900263646	0.00178021555042	0.0	9.69349178961e-06	0.369922668333	0.0	0.00207095658889	0.0567898734177	7.6412436124e-05	3.33063182086e-05	0.0	1.96363350744e-05	0.0	0.0	0.0	0.0	0.946302334564	0.000102595670463	0.0	9.44260313683e-06	0.0	0.0507801903001	0.552504354792	0.0	3.69071784462e-05	0.0	0.0	0.662439735851	1.13915975576e-05	5.04347475237e-05	0.000170916110351	1.71115674196e-05	0.000424975482184	0.000191635126719	6.2428652968e-05	0.0672956689781	4.81199534199e-05	0.0910973706327	0.0	7.02085193023e-05	0.00692524164933	0.919491251856	0.642755162137	0.000599815256901	0.000147499877083	0.0	0.000150734609553	0.000757418551567	0.00822031335745	0.000187878104686	0.771324271099	0.0259061752967	0.0668636526276	0.000212234117814	0.551101660899	0.00399584846912	0.0216053903618	0.0	0.0	0.561870293775
d:Bacteria;p:Bacteroidetes;c:Bacteroidia;o:Bacteroidales;f:Rikenellaceae	0.0025072353083	0.000366348292555	0.0202561167858	0.00204962918922	0.0217728631397	0.00585990000538	0.0103562315945	0.0173860845839	0.0111425369995	0.0958135851643	0.0171262627516	5.03002927477e-05	0.0	0.0	0.0113913349336	0.00014524767755	0.128060427157	0.0	0.0	0.00153180408226	0.000194860552917	0.0	0.00039803349936	0.00932551438454	0.0	0.0	1.79576737629e-05	0.037086906623	0.00159894926191	0.0116708989335	0.0599123938275	0.00485280476493	0.00113086636929	0.0191229463844	0.0014795034642	0.000810494027282	0.0115740291968	0.0130546008436	0.00181988352745	0.00745017857613	0.000658227848101	0.0855437222408	0.000532901091337	0.128846761453	0.0	0.011710266535	0.0189603832717	0.0155920618853	0.0323932240043	0.00480566259757	0.0408843746794	0.0242197102501	0.046098788514	1.05741778577e-05	0.0238126337577	0.0111873911302	0.011082568085	0.00948514486068	0.0290063182079	0.00060166058321	0.00733298221448	0.00062653786567	0.0	0.00700756052441	0.077772073922	0.0	0.111755218065	0.0460991010274	0.00601530824902	0.0164281520975	0.0289950774403	0.0433193914602	0.0105312778953	0.0193808882907	0.0	0.0017221994182	0.0032509986924	0.0	0.00854951520161	0.0325852758887	0.0445631873833	0.0312013528799	0.0503388068488	0.0	0.0440134560677	0.0149701635522	0.0	0.00670434697708	0.0	0.031034861579	0.0312588362993	0.0	0.0185465054619
d:Bacteria;p:Bacteroidetes;c:Cytophagia;o:Cytophagales;f:Cytophagaceae	2.51225982796e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d:Bacteria;p:Bacteroidetes;c:Flavobacteriia;o:Flavobacteriales;f:Flavobacteriaceae	0.0	0.0	0.0	7.82301217261e-06	1.63337307874e-05	1.00801032203e-05	0.0	6.00272851296e-05	4.16543439233e-06	0.0	0.0	0.0	0.0	0.0	6.17082065744e-06	6.05198656459e-06	0.0	0.0	2.8844489741e-05	0.0	0.000341005967604	0.0	0.0	5.06408600844e-06	0.0	0.0	8.97883688147e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d:Bacteria;p:Bacteroidetes;c:Sphingobacteriia;o:Sphingobacteriales;f:Chitinophagaceae	3.01471179355e-05	0.0	0.0	7.82301217261e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.01801756486e-05	0.0	1.54398425136e-05	1.23416413149e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.88402194164e-05	0.0	2.53204300422e-06	2.15826561775e-05	4.46075096743e-05	8.97883688147e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d:Bacteria;p:Bacteroidetes;c:Sphingobacteriia;o:Sphingobacteriales;f:Sphingobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00600585495e-05	0.0	0.0	0.0	0.0	0.0	1.63737583233e-05	0.0	0.0	0.000608939227865	0.0	0.0	1.51922580253e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
