	sequences per sample	iteration	LC01_F	LC02_F	LC03_F	LC05_F	LC06_F	LC07_F	LC08_F	LC10_F	LC11_F	LC12_F	LC13_F	LP02_F	LP03_F	LP04_F	LP05_F	LP06_F	LP08_F_REDO	LP09_F	LP11_F	LP12_F	LP13_F_REDO	LP14_F	LP16_F	LP17_F	LP18_F	LP19_F	LP20_F	s10832	s10852	s11287	s11367	s12389	s1624	s20844	s21911	s21944	s22683	s22756	s22787	s24010	s25149	s26891	s26917	s27111	s27321_9596	s27403	s27555	s27796	s28408	s28504	s28535	s28791	s29396	s29404	s29523	s29527	s29556	s29586	s29745	s29753	s29763	s29777	s29780_9504	s29848	s29934	s30012	s30239	s30731	s30879	s31091	s31166	s31202	s31219	s31369	s31407	s31475	s31659	s31686	s31716	s31761	s31904	s31943	s32025	s32109	s32186	s32573	s32679	s32994	s33276	s33833	sAI_5316	sAI_9042	sAI_9328
alpha_rarefaction_3042_8.txt	3042	8	237.0	100.0	191.235294118	220.285714286	333.916666667	272.217391304	136.0	301.04	269.565217391	241.217391304	284.8	189.25	124.909090909	109.0	237.44	137.789473684	156.428571429	86.75	248.5	102.769230769	76.0	157.176470588	167.090909091	181.1875	63.4285714286	68.0	210.230769231	94.2142857143	119.25	63.0	99.8333333333	121.0	108.5	123.714285714	76.0	103.111111111	163.071428571	218.357142857	99.0	105.909090909	88.1428571429	142.0	89.3333333333	113.666666667	134.5	113.588235294	163.545454545	105.0	103.111111111	56.9090909091	249.8125	116.235294118	246.526315789	100.666666667	222.0	100.928571429	106.25	110.461538462	269.44	39.6666666667	141.0	64.1428571429	100.230769231	119.111111111	155.1875	54.0	192.157894737	159.882352941	86.5	107.0	117.083333333	139.875	144.260869565	184.4375	62.3333333333	69.9285714286	163.0	53.625	81.6	96.3636363636	275.344827586	178.166666667	287.0	143.0	222.368421053	134.055555556	106.5	170.909090909	130.6	261.454545455	28.5	117.714285714	94.5454545455
alpha_rarefaction_3042_9.txt	3042	9	176.272727273	119.5	196.333333333	263.652173913	276.171428571	251.636363636	148.0	317.526315789	290.285714286	276.25	228.12	143.0	90.8333333333	124.625	229.576923077	179.5	141.083333333	110.6	250.038461538	106.142857143	75.5833333333	139.833333333	137.0	173.0625	78.75	117.0	230.5	119.333333333	119.25	65.2	111.0	137.375	102.571428571	119.8	66.5	113.866666667	191.4	206.935483871	95.75	89.7142857143	68.2	124.866666667	112.1	122.076923077	122.2	130.0	168.666666667	126.272727273	101.5	57.3333333333	193.461538462	136.071428571	233.333333333	114.166666667	215.896551724	126.25	93.9090909091	92.8	210.384615385	48.0	153.666666667	61.2	101.272727273	131.5	168.5	47.0	230.9	172.0	79.875	112.866666667	88.0	118.0	165.375	163.333333333	51.2352941176	68.5	183.666666667	57.375	78.5	94.0	287.933333333	184.166666667	287.333333333	128.0	224.714285714	153.0	52.5	153.0	127.625	260.0	29.5	114.25	112.666666667
alpha_rarefaction_4558_0.txt	4558	0	179.636363636	96.7692307692	184.866666667	244.214285714	438.730769231	316.085714286	169.2	301.40625	291.0	265.4	245.5	161.8	114.545454545	110.0	281.125	188.473684211	152.882352941	128.0	284.333333333	119.5	94.4375	179.555555556	197.0	225.6875	79.5	80.1666666667	215.555555556	106.769230769	146.333333333	65.5	102.4	120.428571429	128.0	166.0	67.3333333333	130.333333333	201.3125	233.0	100.333333333	137.1	72.2727272727	137.153846154	104.833333333	128.6	125.833333333	124.352941176	188.909090909	127.461538462	139.375	83.6	205.3125	133.235294118	228.285714286	81.0769230769	220.956521739	149.0	120.625	100.352941176	282.65	44.0	173.545454545	65.0	128.214285714	146.111111111	160.315789474	86.0	230.333333333	179.4	101.0	102.583333333	134.5	135.363636364	178.166666667	189.05	63.5833333333	77.1111111111	225.5	61.6666666667	75.1176470588	101.0	303.03030303	211.3125	288.228571429	110.0	208.37037037	156.75	75.2	170.928571429	122.1	278.384615385	35.3333333333	158.5	106.153846154
alpha_rarefaction_4558_1.txt	4558	1	178.526315789	97.75	208.894736842	273.391304348	321.171428571	304.517241379	144.461538462	280.322580645	320.551724138	285.565217391	281.0	205.105263158	151.111111111	116.4	267.333333333	193.588235294	158.352941176	99.1428571429	289.5	126.25	75.0769230769	188.909090909	160.176470588	211.8125	72.5454545455	66.4285714286	208.125	102.666666667	137.428571429	91.5	95.875	103.65	111.142857143	155.25	79.2	105.75	195.666666667	280.5	112.615384615	116.0	70.2	156.0	104.428571429	124.214285714	116.052631579	111.6875	179.473684211	124.0	96.25	72.6666666667	221.476190476	131.75	224.047619048	93.0	215.956521739	128.6	105.375	112.0	287.24137931	45.0	152.5	63.0	131.111111111	167.8	148.833333333	61.2	213.0	197.052631579	100.125	142.5	106.5	123.866666667	153.8	158.214285714	65.9090909091	70.0	169.75	50.1428571429	85.375	119.666666667	355.25	222.285714286	273.121212121	112.071428571	256.789473684	184.3125	73.5	131.4	148.5	282.75	33.5	129.0	122.875
alpha_rarefaction_4558_2.txt	4558	2	199.045454545	96.4615384615	178.333333333	273.791666667	356.035714286	340.04	156.235294118	313.037037037	336.5	278.033333333	282.0	146.142857143	95.4615384615	107.066666667	273.24137931	194.25	193.714285714	122.111111111	237.714285714	127.75	115.5	140.75	161.869565217	231.066666667	91.4285714286	89.3333333333	237.0	138.2	138.076923077	68.3333333333	126.545454545	122.625	118.461538462	160.615384615	86.0	103.090909091	174.176470588	232.78125	111.0	116.461538462	81.0	157.0	94.0769230769	116.8125	158.4	126.0	197.176470588	116.6	131.545454545	71.6666666667	183.6	145.5	237.0	158.333333333	231.076923077	128.272727273	113.142857143	123.3	247.037037037	50.3333333333	134.461538462	72.25	110.0	141.375	141.055555556	87.0	213.315789474	197.0	93.9090909091	132.071428571	107.0	132.6	158.235294118	183.142857143	101.166666667	80.5454545455	174.157894737	66.1666666667	83.25	99.125	303.029411765	204.136363636	306.75	107.352941176	218.625	158.0	57.1428571429	130.0	130.1	354.333333333	32.5	134.625	93.5
alpha_rarefaction_4558_3.txt	4558	3	219.8	132.0	200.75	264.090909091	359.428571429	292.193548387	134.157894737	294.903225806	279.535714286	299.772727273	263.0	211.214285714	87.0769230769	131.0	270.285714286	217.083333333	191.909090909	104.571428571	219.40625	104.090909091	104.666666667	167.75	181.230769231	205.045454545	67.875	75.0	239.565217391	100.333333333	131.25	73.0	107.0	120.473684211	120.75	162.75	98.2	134.2	233.714285714	290.44	115.0	111.3	104.0	132.882352941	131.0	112.0	112.058823529	149.5	186.588235294	123.125	100.866666667	84.6666666667	234.588235294	129.75	205.956521739	121.166666667	211.59375	122.090909091	107.2	131.0	285.551724138	50.0	129.0	63.0	123.461538462	126.882352941	159.769230769	47.4285714286	191.157894737	181.8	107.75	117.0	111.2	132.875	193.214285714	181.136363636	64.5	91.75	187.0	64.0	100.111111111	111.833333333	323.444444444	190.636363636	323.483870968	120.625	219.130434783	180.055555556	51.5	127.0	132.0	265.384615385	33.2	162.9375	97.1
alpha_rarefaction_4558_4.txt	4558	4	243.157894737	126.5	170.272727273	267.730769231	321.25	301.24137931	159.555555556	375.285714286	277.777777778	279.032258065	279.37037037	221.5	110.875	125.083333333	255.294117647	217.25	148.375	115.111111111	247.545454545	115.3	117.142857143	166.071428571	164.055555556	187.636363636	82.75	73.0	205.576923077	104.428571429	121.3	68.0	144.25	108.083333333	126.0	152.071428571	77.1666666667	116.125	184.055555556	311.368421053	114.3	136.111111111	84.1428571429	128.176470588	104.615384615	141.625	144.058823529	133.666666667	205.0	124.0	108.714285714	55.0	228.05	125.5	206.875	97.75	252.0	146.875	96.75	110.058823529	255.0	45.2	129.071428571	70.0	122.4	119.928571429	147.954545455	60.0	254.5	191.0625	116.25	121.25	118.75	126.0	171.0	177.0	56.6666666667	76.2307692308	200.2	65.1	88.6	103.0	325.75	195.0	297.576923077	158.0	218.272727273	156.368421053	76.0	125.866666667	124.769230769	311.043478261	35.0	125.647058824	100.5
alpha_rarefaction_4558_5.txt	4558	5	222.588235294	110.375	190.3	244.913043478	409.7	316.365853659	151.2	372.555555556	262.1	289.444444444	275.391304348	176.0	105.111111111	106.909090909	296.0	164.5	152.75	105.1	249.285714286	130.0	84.6666666667	157.0	155.1875	220.882352941	71.0	68.625	224.681818182	94.5625	137.272727273	72.2	128.5	121.5	107.75	142.3125	93.25	138.142857143	202.0	239.384615385	128.111111111	110.125	83.0	142.647058824	99.7692307692	133.0	131.0	119.65	188.2	111.0	130.0	60.5454545455	232.25	127.75	247.75	122.428571429	251.954545455	133.833333333	120.0	121.0	238.833333333	50.3333333333	137.625	67.0	118.090909091	128.588235294	141.714285714	63.1428571429	202.115384615	201.0	86.25	131.0	113.857142857	133.333333333	151.476190476	172.153846154	64.0666666667	76.7142857143	245.0	80.0	96.0	115.0	284.107142857	197.157894737	328.357142857	131.8	188.676470588	158.166666667	85.3333333333	154.5	165.0	262.384615385	40.0	111.555555556	125.875
alpha_rarefaction_4558_6.txt	4558	6	176.75	108.125	195.5	265.136363636	292.052631579	306.964285714	165.545454545	269.033333333	274.294117647	266.459459459	311.12	223.0	95.1538461538	124.5	302.588235294	161.15	142.285714286	123.5	254.565217391	110.333333333	80.5	206.833333333	139.75	232.066666667	134.0	72.2	202.625	101.25	184.428571429	68.6	100.0	115.12	113.375	143.0	87.4285714286	118.1	179.789473684	244.363636364	111.875	98.5	85.0	161.769230769	106.0	109.615384615	147.066666667	122.214285714	187.352941176	113.076923077	99.5714285714	61.0	191.333333333	143.5	267.869565217	88.9090909091	288.666666667	142.1	109.0	111.4	254.0	56.0	120.230769231	61.75	116.4	118.5	181.571428571	49.2	241.5625	177.714285714	96.9090909091	113.833333333	122.75	112.909090909	184.4	174.681818182	72.0	76.625	206.588235294	58.4285714286	78.0	99.0	312.551724138	191.75	289.738095238	121.083333333	264.526315789	177.05	68.0	138.909090909	117.928571429	261.038461538	32.0	126.5	109.0
alpha_rarefaction_4558_7.txt	4558	7	206.0	102.571428571	168.636363636	245.363636364	326.617647059	291.333333333	142.541666667	293.551724138	307.083333333	256.875	271.384615385	186.0	105.111111111	133.0	263.096774194	157.714285714	185.5	137.272727273	230.034482759	130.3	87.5833333333	145.214285714	150.473684211	200.157894737	81.0	64.0	239.8	102.769230769	134.4	72.6	119.666666667	115.3125	113.666666667	163.272727273	65.0	121.0	190.071428571	293.636363636	110.333333333	140.166666667	91.2	159.25	93.2307692308	106.714285714	133.647058824	142.5	191.375	106.0	102.5	67.3333333333	246.833333333	126.125	270.8	105.111111111	222.451612903	119.25	89.5	124.090909091	264.37037037	40.75	133.25	58.6666666667	124.75	123.153846154	164.714285714	56.3333333333	190.272727273	177.9	98.4285714286	142.857142857	96.6666666667	116.666666667	183.052631579	159.588235294	105.875	75.5833333333	203.230769231	68.5	83.0909090909	120.0	343.555555556	211.333333333	293.275	155.125	228.777777778	146.0	57.1111111111	131.428571429	124.769230769	271.076923077	33.3333333333	132.0	112.153846154
alpha_rarefaction_4558_8.txt	4558	8	175.791666667	109.5	180.142857143	229.774193548	304.03030303	306.27027027	174.0	275.384615385	291.24137931	351.217391304	272.166666667	199.0	118.545454545	109.909090909	249.107142857	152.333333333	165.2	114.076923077	233.84	114.111111111	86.3333333333	139.772727273	167.954545455	206.25	84.6666666667	79.2	229.913043478	96.6875	126.833333333	70.4285714286	107.1	106.352941176	115.545454545	127.0	72.1428571429	122.090909091	200.875	280.476190476	114.545454545	157.5	100.5	131.666666667	109.230769231	115.4375	117.875	115.714285714	192.166666667	122.0	104.111111111	60.5833333333	208.157894737	135.9375	207.285714286	94.8333333333	241.4	108.4	97.7142857143	107.153846154	234.0	65.2	131.071428571	76.0	108.5	139.0	153.0	55.2	222.8	218.6	88.1111111111	122.0	122.428571429	126.25	161.647058824	164.071428571	64.75	74.8571428571	185.05	57.0	93.1428571429	111.125	274.125	203.058823529	328.451612903	129.363636364	240.368421053	148.9	60.6	149.714285714	133.0	260.0	39.0	115.125	102.769230769
alpha_rarefaction_4558_9.txt	4558	9	173.526315789	127.363636364	185.136363636	308.689655172	331.40625	332.24	170.090909091	274.517241379	348.916666667	280.291666667	306.12	165.333333333	118.333333333	117.666666667	239.058823529	180.3	184.230769231	122.333333333	235.034482759	103.272727273	108.625	147.25	154.8	213.0	82.0	78.6666666667	211.357142857	113.769230769	129.5	61.75	121.3	107.5	111.333333333	169.090909091	79.0	120.25	200.315789474	211.129032258	117.0	164.0	75.5	149.5	98.3636363636	105.0	132.9375	111.090909091	191.105263158	110.5	94.7142857143	72.8333333333	183.142857143	118.666666667	223.037037037	105.875	240.043478261	146.25	89.0	115.588235294	291.375	49.0	133.375	62.6666666667	120.090909091	118.25	154.8	55.0	266.833333333	180.473684211	94.1428571429	121.071428571	106.5	126.25	177.2	168.714285714	92.1428571429	86.2	210.066666667	64.0	105.083333333	98.0	287.0	184.789473684	303.344827586	128.076923077	251.666666667	172.545454545	58.1428571429	146.0	124.0	262.038461538	47.0	119.882352941	124.111111111
alpha_rarefaction_6074_0.txt	6074	0	233.416666667	119.0	236.55	318.0	350.157894737	335.0	178.5	322.823529412	286.571428571	290.0	276.107142857	200.894736842	123.0	122.0	251.125	215.037037037	145.0	120.4	256.09375	118.545454545	81.0	184.625	165.352941176	205.538461538	87.3	89.25	253.0	110.5625	158.625	122.0	117.5	157.375	110.666666667	148.214285714	120.0	156.428571429	203.666666667	254.529411765	133.0	122.0	106.2	140.0	111.272727273	120.153846154	134.230769231	118.875	209.055555556	129.125	114.1	63.2727272727	251.352941176	145.0	259.035714286	113.111111111	276.066666667	152.875	101.461538462	124.769230769	266.675675676	56.0	120.666666667	68.2	131.0	134.0	188.090909091	88.0	206.0	185.434782609	107.1	121.833333333	104.461538462	126.833333333	193.0	165.5	87.6666666667	83.5	199.75	71.0	107.090909091	108.363636364	320.083333333	217.4	314.372093023	135.2	249.111111111	189.1	82.0	135.526315789	137.071428571	272.941176471	56.3333333333	132.428571429	96.0
alpha_rarefaction_6074_1.txt	6074	1	246.058823529	123.272727273	208.0	297.772727273	436.965517241	327.088235294	207.333333333	368.535714286	329.026315789	297.037037037	243.567567568	224.6875	117.9375	173.0	268.428571429	179.157894737	147.476190476	114.333333333	312.75	112.111111111	89.5	186.882352941	166.105263158	245.928571429	94.5	76.0	220.551724138	122.0	139.714285714	99.0	104.230769231	109.214285714	121.0	167.4	68.0909090909	125.4	194.545454545	298.444444444	116.4	99.1666666667	89.1111111111	146.4	131.333333333	146.0	131.8125	125.363636364	218.769230769	167.090909091	112.333333333	65.5	223.045454545	138.0	236.12	93.1538461538	243.875	126.052631579	100.363636364	121.666666667	227.451612903	56.0	127.117647059	71.0	107.375	143.272727273	164.1875	52.6	238.25	180.037037037	110.428571429	118.666666667	119.833333333	114.2	173.3	206.5	59.75	86.5	197.0	61.1111111111	87.2727272727	107.5	305.052631579	246.769230769	303.090909091	180.375	229.153846154	174.5	84.25	145.0	130.0	291.535714286	37.0	146.352941176	96.2
alpha_rarefaction_6074_2.txt	6074	2	198.137931034	197.5	206.136363636	265.394736842	343.076923077	330.434782609	166.555555556	346.833333333	307.677419355	303.964285714	328.8	307.6	116.083333333	142.230769231	309.476190476	186.75	158.2	152.166666667	261.391304348	117.0	95.0	176.0	182.625	247.176470588	81.3333333333	71.6	234.214285714	111.545454545	137.083333333	70.3333333333	118.25	102.2	116.272727273	161.230769231	71.1111111111	128.0	208.047619048	279.44	113.909090909	143.166666667	82.4285714286	173.071428571	102.352941176	129.666666667	142.083333333	136.461538462	193.181818182	131.111111111	93.5454545455	76.6153846154	201.5	147.071428571	228.7	103.111111111	248.896551724	125.153846154	102.909090909	118.2	305.636363636	61.0	129.0	108.0	114.333333333	139.111111111	183.583333333	66.0	241.25	192.666666667	95.6666666667	109.5	112.230769231	131.0	162.5	198.272727273	75.5454545455	86.6	221.8	81.6666666667	89.75	144.5	274.833333333	190.857142857	337.394736842	127.0	212.615384615	154.9	92.0	134.071428571	121.928571429	262.903225806	56.0	142.555555556	103.75
alpha_rarefaction_6074_3.txt	6074	3	216.894736842	127.545454545	216.666666667	296.791666667	332.441860465	330.260869565	174.066666667	387.272727273	348.636363636	300.0	288.034482759	182.833333333	139.545454545	124.083333333	275.777777778	184.357142857	158.071428571	116.230769231	305.896551724	114.333333333	145.5	193.75	167.136363636	198.285714286	76.1111111111	82.6	246.0	123.714285714	128.214285714	73.5	122.1	129.625	117.090909091	183.1	73.5	144.0	198.565217391	313.689655172	127.0	139.5	85.0	148.230769231	100.714285714	115.4	133.235294118	111.75	203.461538462	126.153846154	100.230769231	86.1428571429	240.05	134.5	239.4	107.25	283.391304348	124.176470588	94.6666666667	127.3	300.115384615	51.0	150.2	69.6	115.526315789	139.1	152.0	67.3333333333	241.260869565	209.0	108.5	111.0	113.0	120.0	178.0	190.157894737	94.2	80.3333333333	175.045454545	54.5	90.1428571429	106.333333333	325.303030303	211.875	344.454545455	123.894736842	272.666666667	175.64	63.5	135.526315789	131.176470588	280.096774194	42.6	134.666666667	167.25
alpha_rarefaction_6074_4.txt	6074	4	223.285714286	119.071428571	216.434782609	255.0	338.833333333	322.0	212.0	322.4	327.363636364	304.551724138	278.636363636	179.05	142.428571429	131.666666667	283.666666667	215.565217391	169.461538462	124.111111111	274.2	142.5	96.8571428571	171.714285714	182.055555556	187.12	73.1	91.25	260.1	114.615384615	126.555555556	70.6666666667	138.428571429	153.866666667	113.461538462	161.0	75.8	136.0	180.625	298.677419355	99.75	120.428571429	91.5	143.833333333	105.0	109.315789474	136.75	121.375	204.588235294	118.0	98.0	95.0	235.285714286	124.0	263.3	122.166666667	251.576923077	133.117647059	116.0	126.25	284.384615385	57.25	129.0	61.5	126.0	148.333333333	175.153846154	93.0	225.576923077	214.0	109.428571429	116.214285714	116.0	114.176470588	187.714285714	176.107142857	100.5	73.5454545455	178.25	79.125	97.1111111111	112.0	323.029411765	254.176470588	360.024390244	205.625	243.551724138	160.368421053	66.8571428571	143.9375	136.8	301.551724138	39.5	149.176470588	117.4375
alpha_rarefaction_6074_5.txt	6074	5	226.25	125.272727273	193.416666667	317.4	352.405405405	303.44	162.12	300.12	315.933333333	290.181818182	281.903225806	198.714285714	129.111111111	124.0	296.153846154	195.043478261	148.083333333	118.6	255.0	109.375	90.3636363636	167.0	185.0	248.153846154	93.0	76.125	234.25	117.111111111	127.153846154	107.0	116.090909091	112.260869565	122.666666667	142.588235294	65.0	126.153846154	225.571428571	258.115384615	127.083333333	112.928571429	88.0	178.090909091	93.4615384615	141.5	117.058823529	123.0	198.0	121.0	104.25	55.6470588235	205.37037037	131.4	232.260869565	105.083333333	265.954545455	127.0	111.090909091	128.142857143	258.088235294	44.6666666667	133.214285714	72.0	112.230769231	188.0	191.25	59.0	219.181818182	202.0625	95.0	138.0	105.5	130.461538462	163.043478261	176.25	78.1	75.3333333333	207.4375	64.0	85.875	132.25	331.384615385	228.0	324.176470588	133.555555556	257.125	179.5	71.1428571429	182.0	133.769230769	288.391304348	42.5	129.235294118	111.4
alpha_rarefaction_6074_6.txt	6074	6	220.230769231	118.071428571	188.5	281.535714286	397.794117647	283.6	152.473684211	326.333333333	293.176470588	318.25	269.724137931	210.0	103.75	128.866666667	285.24137931	224.5	141.954545455	152.25	300.307692308	121.125	86.5714285714	161.136363636	193.05	239.176470588	75.0909090909	78.75	229.965517241	102.75	136.882352941	74.625	123.666666667	162.0	112.583333333	154.0	75.0	133.3	199.0	278.391304348	116.545454545	132.625	94.1428571429	146.083333333	110.153846154	111.2	133.5	113.5	214.4	138.875	95.5625	67.3333333333	208.3	139.0	214.75	134.0	247.620689655	119.875	94.1428571429	114.714285714	318.576923077	53.5	127.0	66.6666666667	113.555555556	135.0	202.363636364	67.3333333333	263.157894737	184.3	95.0	127.083333333	104.714285714	117.769230769	162.714285714	183.0	80.1	72.1111111111	191.444444444	74.6	87.8	98.6	290.527777778	201.545454545	338.87804878	127.3125	263.24	189.866666667	77.2	147.071428571	149.5	354.5	37.75	178.0	129.625
alpha_rarefaction_6074_7.txt	6074	7	213.043478261	105.5	195.260869565	262.617647059	386.037037037	317.790697674	195.5	349.433333333	294.12	328.620689655	270.0	206.588235294	121.25	135.9375	282.7	199.130434783	153.894736842	124.625	253.37037037	111.076923077	93.0	164.058823529	170.75	208.5	89.1	89.0	285.545454545	113.2	130.666666667	74.1666666667	127.0	123.214285714	123.333333333	131.6875	87.0	132.714285714	190.176470588	294.12	145.0	117.545454545	90.0	150.0	108.125	114.5625	113.5625	132.545454545	192.136363636	145.666666667	99.75	74.5454545455	212.05	147.2	252.043478261	116.0	264.454545455	118.5625	117.230769231	121.5	311.25	46.0	128.428571429	66.2	132.1	121.2	173.157894737	51.5	230.222222222	203.176470588	91.2	112.230769231	113.0	122.833333333	173.25	203.4	113.0	81.0	219.571428571	56.6666666667	94.125	97.3333333333	280.0	213.454545455	326.275	153.0	269.55	155.9	61.2	184.545454545	135.071428571	291.384615385	39.0	147.5	127.111111111
alpha_rarefaction_6074_8.txt	6074	8	295.428571429	113.090909091	218.714285714	240.5	330.326086957	299.303030303	173.461538462	334.75	332.028571429	330.4	279.2	178.6	99.55	118.25	253.243243243	189.555555556	164.0	124.272727273	293.130434783	103.714285714	108.2	168.428571429	170.769230769	240.333333333	69.6666666667	92.6666666667	245.3	112.6	125.909090909	67.5	112.066666667	165.25	113.6	185.9375	71.0	107.235294118	203.2	276.357142857	124.0	120.111111111	79.8571428571	157.0	95.7142857143	115.153846154	131.055555556	143.666666667	185.545454545	123.909090909	104.75	67.0	217.045454545	132.25	236.047619048	98.1	239.285714286	139.5	112.545454545	110.5	308.25	45.25	136.0	66.1428571429	121.4	155.5	182.0	73.5	222.275862069	197.428571429	93.0	135.625	117.142857143	130.1	194.055555556	165.473684211	86.6666666667	96.75	200.0	52.6666666667	86.5	107.571428571	319.75	202.05	323.216216216	139.058823529	252.041666667	162.714285714	53.25	132.526315789	139.0	302.954545455	34.2	133.666666667	104.375
alpha_rarefaction_6074_9.txt	6074	9	212.076923077	110.272727273	191.055555556	292.384615385	315.926829268	391.636363636	159.235294118	332.0	277.875	314.896551724	317.888888889	202.0	167.111111111	148.875	266.103448276	253.071428571	158.730769231	115.25	292.137931034	114.0	87.75	183.866666667	158.117647059	234.055555556	84.2	68.2	304.555555556	132.0	148.083333333	73.0	118.090909091	109.157894737	113.25	151.0	81.2	128.0	175.5	337.5	114.230769231	120.090909091	86.2	154.083333333	111.0	104.666666667	129.157894737	124.333333333	190.882352941	139.083333333	100.666666667	73.3	213.136363636	135.5	248.129032258	101.5	282.107142857	125.666666667	99.1	116.714285714	261.038461538	48.0	122.043478261	71.0	123.6875	129.833333333	158.894736842	53.1111111111	244.636363636	200.166666667	90.0	119.769230769	105.2	125.833333333	151.875	193.416666667	82.1111111111	81.3333333333	198.142857143	68.1	91.5454545455	103.583333333	392.045454545	291.0	327.41025641	174.0	233.076923077	189.0	66.1666666667	147.066666667	141.076923077	296.096774194	37.5	131.0	105.315789474
alpha_rarefaction_7590_0.txt	7590	0	220.789473684	130.2	212.117647059	279.193548387	377.615384615	327.085714286	204.3	357.636363636	302.0	321.5	336.689655172	200.0	105.0	119.214285714	325.307692308	253.142857143	161.916666667	106.230769231	281.5	116.0	116.666666667	168.142857143	202.5	255.4	77.0	83.125	248.40625	125.055555556	151.6	77.0	114.75	131.181818182	116.583333333	171.25	76.3333333333	121.571428571	187.4	275.903225806	146.142857143	140.5	85.6666666667	140.875	123.0	123.214285714	139.0	134.769230769	196.954545455	123.5	113.833333333	70.5	251.038461538	133.5	261.4	115.090909091	273.043478261	145.2	105.75	135.666666667	363.774193548	50.0	154.333333333	69.0	126.833333333	168.5	166.105263158	62.0	265.142857143	215.153846154	100.375	125.052631579	127.111111111	120.714285714	202.769230769	192.157894737	77.3636363636	73.9090909091	216.0	63.875	100.0	119.0	394.903225806	219.0	330.617647059	141.1	306.913043478	174.136363636	65.8571428571	135.047619048	165.909090909	346.12	37.6666666667	134.315789474	113.3
alpha_rarefaction_7590_1.txt	7590	1	259.333333333	115.615384615	231.105263158	304.538461538	422.823529412	352.230769231	173.461538462	381.6	335.230769231	285.675675676	288.0	194.75	117.461538462	197.75	297.1875	195.166666667	162.181818182	124.875	347.111111111	146.0	93.3333333333	181.5	175.0	236.076923077	92.0	102.6	206.069767442	114.2	174.142857143	87.5	118.1	128.473684211	112.5	170.166666667	71.5	120.0	220.882352941	289.391304348	110.090909091	130.25	153.0	162.666666667	106.5	114.315789474	155.833333333	128.714285714	208.0	137.5	92.6470588235	65.0	210.965517241	136.875	267.666666667	98.875	267.037037037	142.2	125.3	123.65	286.214285714	73.0	138.0	98.0	123.214285714	125.058823529	172.0	75.75	239.136363636	204.058823529	128.75	136.0	143.5	130.909090909	175.3125	184.272727273	88.1111111111	86.25	205.130434783	85.5	108.0	127.666666667	347.444444444	223.588235294	335.692307692	140.789473684	261.041666667	187.0	62.6666666667	163.769230769	132.214285714	298.3125	34.6	138.214285714	127.083333333
alpha_rarefaction_7590_2.txt	7590	2	226.0	109.363636364	192.217391304	320.888888889	383.228571429	334.09375	202.076923077	404.25	349.12	313.933333333	339.65	180.689655172	139.0	143.0	253.129032258	179.888888889	160.055555556	137.5	310.333333333	106.117647059	95.5	198.090909091	178.0	219.416666667	87.0	95.75	307.75	116.4	138.153846154	75.4285714286	116.4	122.636363636	117.714285714	161.1875	91.125	120.571428571	214.333333333	266.2	136.666666667	166.375	70.6666666667	168.588235294	128.111111111	122.666666667	156.5	159.5	203.214285714	125.666666667	103.0	80.2727272727	210.666666667	149.3	225.037037037	146.0	259.25	144.909090909	138.1	128.4	327.6	64.75	159.0	65.6666666667	115.272727273	142.461538462	162.4	72.0	256.12	205.4	95.0	128.0	131.3	128.875	198.956521739	218.5	73.1764705882	77.5	233.333333333	77.75	102.0	130.2	317.065217391	241.555555556	353.181818182	130.117647059	261.272727273	159.0	74.1111111111	146.368421053	134.588235294	319.964285714	36.6666666667	159.153846154	115.25
alpha_rarefaction_7590_3.txt	7590	3	246.035714286	129.0	248.55	286.441176471	403.076923077	344.277777778	166.0	365.774193548	334.40625	314.285714286	295.885714286	246.55	108.0	127.5	281.333333333	206.130434783	144.875	115.090909091	288.454545455	116.5	100.75	175.0625	241.153846154	226.75	75.4285714286	68.0	249.217391304	158.333333333	147.428571429	72.625	141.066666667	137.833333333	114.769230769	153.0	80.6666666667	128.428571429	209.714285714	277.833333333	117.928571429	124.5	88.2	169.066666667	100.571428571	109.833333333	170.615384615	147.666666667	189.789473684	125.75	128.666666667	76.3	215.038461538	138.153846154	236.25	108.866666667	267.272727273	136.230769231	127.111111111	130.5	309.0	46.0	117.65	67.0	142.666666667	147.090909091	175.315789474	64.1666666667	257.035714286	202.0625	100.166666667	160.0	108.0	128.833333333	175.5	173.1875	78.25	72.0	196.3	76.6	98.0	142.5	372.7	223.0	341.416666667	141.230769231	264.115384615	196.0	68.8571428571	155.363636364	138.125	298.033333333	39.0	142.545454545	131.875
