# Constructed from biom file
#OTU ID	African_American	Asian	Caucasian	Caucasian/African American	Hispanic_Latino	Multi_racial	NA
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Ruminococcaceae;g:Clostridium_IV	0.00670505809189	0.00304800920523	0.0112156369401	0.000228541185527	0.00439596083144	0.00907583378632	0.0107349400581
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Ruminococcaceae;g:Faecalibacterium	0.0601862008562	0.0738880410862	0.0502366387861	0.000288683602771	0.0655836204199	0.0250416864491	0.0264216039117
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Ruminococcaceae;g:Fastidiosipila	1.12794315618e-06	0.0	0.0	0.0	0.0	0.0	0.0
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Ruminococcaceae;g:Flavonifractor	0.00308887233319	0.003435640898	0.00230091684032	0.000108256351039	0.00362650693652	0.00293123972174	1.24103353273e-05
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Ruminococcaceae;g:Gemmiger	0.0154381579786	0.00542140325393	0.0134520395385	1.20284834488e-05	0.00344218093383	6.88084441723e-06	0.0147682990394
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Ruminococcaceae;g:Hydrogenoanaerobacterium	3.66581525757e-06	4.08033360808e-06	9.29442468468e-06	0.0	1.14310699339e-05	0.0	0.0
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Ruminococcaceae;g:Intestinimonas	0.000921247572807	0.000312825576619	0.00103468815975	0.0	0.000287205632088	0.0	0.000570875425054
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Ruminococcaceae;g:Oscillibacter	0.00712070514494	0.00531531458012	0.00487683930514	0.000156370284834	0.00569981724577	0.00126148814316	0.000335079053836
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Ruminococcaceae;g:Papillibacter	9.70031114312e-05	6.93656713373e-05	0.00100981190545	0.0	6.35853265071e-05	0.0	0.0
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Ruminococcaceae;g:Pseudoflavonifractor	0.000143248780834	8.8407228175e-05	0.0001336756962	0.0	0.000186469328296	0.0	0.0
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Ruminococcaceae;g:Ruminococcus	0.0180865685093	0.00882576159427	0.0268021137709	0.0	0.0155976949247	0.0015963559048	0.0360768447963
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Ruminococcaceae;g:Saccharofermentans	0.0	0.0	0.0	7.21709006928e-05	5.00109309606e-06	0.0	0.0
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Syntrophomonadaceae;g:Syntrophomonas	2.81985789044e-06	0.0	2.46028888712e-06	0.0	0.0	0.0	0.0
d:Bacteria;p:Firmicutes;c:Erysipelotrichia;o:Erysipelotrichales;f:Erysipelotrichaceae;Other	0.00546742246378	0.000114249341026	0.00530356274434	0.0	0.00028863451583	0.000669735523277	0.0390305046042
d:Bacteria;p:Firmicutes;c:Erysipelotrichia;o:Erysipelotrichales;f:Erysipelotrichaceae;g:Allobaculum	0.0	0.0	0.0	0.0	0.0	0.000119267969899	0.0
d:Bacteria;p:Firmicutes;c:Erysipelotrichia;o:Erysipelotrichales;f:Erysipelotrichaceae;g:Bulleidia	7.33163051515e-06	0.000182254901161	0.0	0.0	0.0	0.0	0.0
d:Bacteria;p:Firmicutes;c:Erysipelotrichia;o:Erysipelotrichales;f:Erysipelotrichaceae;g:Clostridium_XVIII	0.00337593386644	0.0016661362233	0.00718978422446	0.0	0.00215904333376	0.000405969820616	0.00485244111296
d:Bacteria;p:Firmicutes;c:Erysipelotrichia;o:Erysipelotrichales;f:Erysipelotrichaceae;g:Coprobacillus	1.21253889289e-05	2.72022240538e-06	5.65866444038e-05	0.0	0.000140745048561	4.58722961148e-06	0.0
d:Bacteria;p:Firmicutes;c:Erysipelotrichia;o:Erysipelotrichales;f:Erysipelotrichaceae;g:Eggerthia	2.5378721014e-06	0.0	0.0	2.40569668976e-05	0.0	0.0	0.0
d:Bacteria;p:Firmicutes;c:Erysipelotrichia;o:Erysipelotrichales;f:Erysipelotrichaceae;g:Erysipelothrix	0.0	0.0	2.73365431902e-07	0.0	0.0	1.60553036402e-05	0.0
d:Bacteria;p:Firmicutes;c:Erysipelotrichia;o:Erysipelotrichales;f:Erysipelotrichaceae;g:Erysipelotrichaceae_incertae_sedis	0.000551846189159	0.0	0.000416335552787	0.000240569668976	0.000325071051244	9.17445922297e-06	0.0
d:Bacteria;p:Firmicutes;c:Erysipelotrichia;o:Erysipelotrichales;f:Erysipelotrichaceae;g:Faecalicoccus	5.66791435979e-05	0.0	0.000124381271516	0.0	2.6434349222e-05	0.0	2.48206706545e-05
d:Bacteria;p:Firmicutes;c:Erysipelotrichia;o:Erysipelotrichales;f:Erysipelotrichaceae;g:Faecalitalea	3.04544652168e-05	0.0	7.5722224637e-05	0.0	4.00087447685e-05	0.0	0.0
d:Bacteria;p:Firmicutes;c:Erysipelotrichia;o:Erysipelotrichales;f:Erysipelotrichaceae;g:Holdemanella	0.00392947197033	0.000542684369874	0.00301850109907	0.0	0.000108595164372	0.0	0.00214698801162
d:Bacteria;p:Firmicutes;c:Erysipelotrichia;o:Erysipelotrichales;f:Erysipelotrichaceae;g:Holdemania	0.000163269771857	0.000145531898688	0.000181241281351	0.0	0.000174323816491	0.000408263435422	0.0
d:Bacteria;p:Firmicutes;c:Erysipelotrichia;o:Erysipelotrichales;f:Erysipelotrichaceae;g:Solobacterium	1.97390052331e-06	0.0	1.14813481399e-05	0.0	1.42888374173e-06	1.60553036402e-05	3.72310059818e-05
d:Bacteria;p:Firmicutes;c:Erysipelotrichia;o:Erysipelotrichales;f:Erysipelotrichaceae;g:Turicibacter	0.000686635396323	9.11274505804e-05	0.00177086126786	0.0	0.000410804075748	0.0	0.00357417657425
d:Bacteria;p:Firmicutes;c:Negativicutes;o:Selenomonadales;f:Acidaminococcaceae;Other	0.0	0.0	4.34651036725e-05	0.0	0.0	0.0	0.0
d:Bacteria;p:Firmicutes;c:Negativicutes;o:Selenomonadales;f:Acidaminococcaceae;g:Acidaminococcus	0.0233715461676	0.0	0.00345451896295	0.0	0.00697509598527	0.0446864972603	0.0
d:Bacteria;p:Firmicutes;c:Negativicutes;o:Selenomonadales;f:Acidaminococcaceae;g:Phascolarctobacterium	0.00958413299803	0.00446388496723	0.00738332695025	0.00951453040801	0.00667074374828	0.0149520749186	0.003412842215
d:Bacteria;p:Firmicutes;c:Negativicutes;o:Selenomonadales;f:Acidaminococcaceae;g:Succiniclasticum	8.17758788228e-06	0.0	2.46028888712e-06	0.0	6.42997683779e-06	0.0	0.0
d:Bacteria;p:Firmicutes;c:Negativicutes;o:Selenomonadales;f:Veillonellaceae;Other	2.65066641702e-05	0.000244820016485	1.91355802332e-05	4.81139337952e-05	1.78610467717e-05	2.29361480574e-05	0.0
d:Bacteria;p:Firmicutes;c:Negativicutes;o:Selenomonadales;f:Veillonellaceae;g:Allisonella	0.000220794872822	0.0	1.69486567779e-05	0.000697652040031	6.57286521197e-05	0.0	0.0
d:Bacteria;p:Firmicutes;c:Negativicutes;o:Selenomonadales;f:Veillonellaceae;g:Anaeroglobus	0.000211207355994	0.0	0.0	0.0	0.0	0.00182113015576	0.0
d:Bacteria;p:Firmicutes;c:Negativicutes;o:Selenomonadales;f:Veillonellaceae;g:Dialister	0.00705387451294	0.0038912781509	0.00873730593446	0.0	0.00397729789511	0.000380740057753	0.0
d:Bacteria;p:Firmicutes;c:Negativicutes;o:Selenomonadales;f:Veillonellaceae;g:Megamonas	8.17758788228e-06	0.00019177567958	0.000220879268977	0.0	0.0	0.0	0.0
d:Bacteria;p:Firmicutes;c:Negativicutes;o:Selenomonadales;f:Veillonellaceae;g:Megasphaera	0.00755242538797	0.00431971317975	0.000791392925357	0.0	0.00254841415338	0.132334693447	0.0
d:Bacteria;p:Firmicutes;c:Negativicutes;o:Selenomonadales;f:Veillonellaceae;g:Mitsuokella	0.0	0.000308745243011	0.0	0.0	0.0	0.0	0.0
d:Bacteria;p:Firmicutes;c:Negativicutes;o:Selenomonadales;f:Veillonellaceae;g:Selenomonas	1.09974457727e-05	6.80055601346e-06	3.82711604663e-06	0.0	0.0	0.0	1.24103353273e-05
d:Bacteria;p:Firmicutes;c:Negativicutes;o:Selenomonadales;f:Veillonellaceae;g:Veillonella	0.00234499382169	0.000640612376468	0.000930262564764	0.00107053502694	0.0001814682352	0.000605514308716	2.48206706545e-05
d:Bacteria;p:Fusobacteria;c:Fusobacteriia;o:Fusobacteriales;f:Fusobacteriaceae;Other	0.0	0.0	0.00152346555199	0.0	0.0	0.0	0.0
d:Bacteria;p:Fusobacteria;c:Fusobacteriia;o:Fusobacteriales;f:Fusobacteriaceae;g:Fusobacterium	3.69401383648e-05	0.0	0.00552608220591	0.000156370284834	0.0274352822831	2.98169924746e-05	0.0001365136886
d:Bacteria;p:Fusobacteria;c:Fusobacteriia;o:Fusobacteriales;f:Leptotrichiaceae;Other	7.33163051515e-06	0.0	3.00701975093e-06	0.0	0.0	0.0	0.0
d:Bacteria;p:Fusobacteria;c:Fusobacteriia;o:Fusobacteriales;f:Leptotrichiaceae;g:Leptotrichia	6.31648167459e-05	0.0	1.50350987546e-05	0.0	0.0	9.17445922297e-06	0.0
d:Bacteria;p:Fusobacteria;c:Fusobacteriia;o:Fusobacteriales;f:Leptotrichiaceae;g:Sneathia	2.25588631235e-06	0.0	3.55375061473e-06	0.00116676289453	5.14398147024e-05	3.44042220861e-05	0.0
d:Bacteria;p:Gemmatimonadetes;c:Gemmatimonadetes;o:Gemmatimonadales;f:Gemmatimonadaceae;g:Gemmatimonas	0.0	0.0	0.0	0.0	0.0	1.37616888345e-05	0.0
d:Bacteria;p:Lentisphaerae;c:Lentisphaeria;o:Victivallales;f:Victivallaceae;g:Victivallis	1.40992894522e-05	0.0	3.85445258982e-05	0.0	0.0	0.0	7.44620119636e-05
d:Bacteria;p:Parcubacteria;Other;Other;Other;Other	0.0	0.0	2.18692345522e-06	0.0	0.0	0.0	0.0
d:Bacteria;p:Proteobacteria;Other;Other;Other;Other	8.45957367133e-07	1.36011120269e-06	1.09346172761e-06	0.0	0.0	0.0	0.0
d:Bacteria;p:Proteobacteria;c:Alphaproteobacteria;Other;Other;Other	0.000856672827116	0.0	0.000525408360116	0.0	0.0045024126702	2.75233776689e-05	0.0
d:Bacteria;p:Proteobacteria;c:Alphaproteobacteria;o:Caulobacterales;f:Caulobacteraceae;g:Brevundimonas	0.0	0.0	1.09346172761e-06	0.0	0.0	0.0	0.0
d:Bacteria;p:Proteobacteria;c:Alphaproteobacteria;o:Rhizobiales;f:Hyphomicrobiaceae;g:Hyphomicrobium	0.0	0.0	0.0	0.0	0.0	1.60553036402e-05	0.0
d:Bacteria;p:Proteobacteria;c:Alphaproteobacteria;o:Rhizobiales;f:Methylobacteriaceae;g:Methylobacterium	0.0	0.0	1.09346172761e-06	0.0	0.0	2.29361480574e-05	0.0
d:Bacteria;p:Proteobacteria;c:Alphaproteobacteria;o:Rhizobiales;f:Phyllobacteriaceae;g:Phyllobacterium	0.0	0.0	4.37384691044e-06	0.0	0.0	0.0	0.0
d:Bacteria;p:Proteobacteria;c:Alphaproteobacteria;o:Rhodobacterales;f:Rhodobacteraceae;g:Paracoccus	0.0	0.0	0.0	0.0	0.0	5.50467553378e-05	0.0
d:Bacteria;p:Proteobacteria;c:Alphaproteobacteria;o:Rhodospirillales;f:Rhodospirillaceae;Other	0.00549421111374	0.0	5.95936641547e-05	0.0	0.0	0.0	0.0
d:Bacteria;p:Proteobacteria;c:Alphaproteobacteria;o:Sphingomonadales;f:Sphingomonadaceae;g:Novosphingobium	0.0	0.0	2.46028888712e-06	0.0	0.0	1.60553036402e-05	2.48206706545e-05
d:Bacteria;p:Proteobacteria;c:Alphaproteobacteria;o:Sphingomonadales;f:Sphingomonadaceae;g:Sphingobium	2.81985789044e-07	0.0	0.0	0.0	0.0	0.0	4.9641341309e-05
d:Bacteria;p:Proteobacteria;c:Alphaproteobacteria;o:Sphingomonadales;f:Sphingomonadaceae;g:Sphingomonas	1.97390052331e-06	0.0	2.73365431902e-07	0.0	0.0	1.14680740287e-05	0.0
d:Bacteria;p:Proteobacteria;c:Betaproteobacteria;Other;Other;Other	0.00021825700072	0.000153692565904	0.000351001214563	0.0	0.0	9.17445922297e-06	0.0
d:Bacteria;p:Proteobacteria;c:Betaproteobacteria;o:Burkholderiales;Other;Other	0.0110329759821	0.000375390691943	0.000756948880938	0.0	0.00355291942382	3.21106072804e-05	0.0
d:Bacteria;p:Proteobacteria;c:Betaproteobacteria;o:Burkholderiales;f:Burkholderiaceae;g:Lautropia	4.22978683566e-06	1.36011120269e-06	8.20096295707e-07	0.0	0.0	0.0	0.0
d:Bacteria;p:Proteobacteria;c:Betaproteobacteria;o:Burkholderiales;f:Burkholderiaceae;g:Ralstonia	5.63971578088e-07	0.0	0.0	0.0	0.0	0.0	7.44620119636e-05
d:Bacteria;p:Proteobacteria;c:Betaproteobacteria;o:Burkholderiales;f:Burkholderiales_incertae_sedis;g:Tepidimonas	0.0	0.0	4.64721234234e-06	0.0	0.0	0.0	0.0
d:Bacteria;p:Proteobacteria;c:Betaproteobacteria;o:Burkholderiales;f:Comamonadaceae;Other	1.12794315618e-06	0.0	3.55375061473e-06	0.0	0.0	2.29361480574e-06	0.0
d:Bacteria;p:Proteobacteria;c:Betaproteobacteria;o:Burkholderiales;f:Comamonadaceae;g:Comamonas	3.94780104662e-06	0.0	1.55818296184e-05	0.0	0.0	0.000589459005076	0.0
d:Bacteria;p:Proteobacteria;c:Betaproteobacteria;o:Burkholderiales;f:Comamonadaceae;g:Schlegelella	8.45957367133e-07	0.0	3.00701975093e-06	0.0	0.0	2.75233776689e-05	0.0
d:Bacteria;p:Proteobacteria;c:Betaproteobacteria;o:Burkholderiales;f:Oxalobacteraceae;Other	7.83920493543e-05	0.000190415568377	5.24861629253e-05	0.0	4.57242797354e-05	0.0	0.000223386035891
d:Bacteria;p:Proteobacteria;c:Betaproteobacteria;o:Burkholderiales;f:Oxalobacteraceae;g:Herbaspirillum	1.97390052331e-06	0.0	1.72220222098e-05	0.0	0.0	0.000133029658733	0.0
d:Bacteria;p:Proteobacteria;c:Betaproteobacteria;o:Burkholderiales;f:Oxalobacteraceae;g:Massilia	2.25588631235e-06	0.0	0.0	0.0	0.0	0.0	0.0
d:Bacteria;p:Proteobacteria;c:Betaproteobacteria;o:Burkholderiales;f:Oxalobacteraceae;g:Oxalobacter	1.35353178741e-05	0.0	4.12781802173e-05	0.0	5.71553496693e-06	0.0	0.0
d:Bacteria;p:Proteobacteria;c:Betaproteobacteria;o:Burkholderiales;f:Sutterellaceae;g:Parasutterella	0.00836426247463	0.00128802530895	0.00637652206455	0.0	0.0127935105816	0.0	0.0
d:Bacteria;p:Proteobacteria;c:Betaproteobacteria;o:Burkholderiales;f:Sutterellaceae;g:Sutterella	0.00264897450228	0.00928411906958	0.00590332650193	0.14721660893	0.00131457304239	0.000314225228387	0.0
d:Bacteria;p:Proteobacteria;c:Betaproteobacteria;o:Hydrogenophilales;f:Hydrogenophilaceae;g:Hydrogenophilus	0.0	0.0	2.73365431902e-06	0.0	0.0	3.21106072804e-05	0.0
d:Bacteria;p:Proteobacteria;c:Betaproteobacteria;o:Methylophilales;f:Methylophilaceae;g:Methylobacillus	1.69191473427e-06	0.0	0.0	0.0	0.0	0.0	0.0
d:Bacteria;p:Proteobacteria;c:Betaproteobacteria;o:Neisseriales;f:Neisseriaceae;Other	2.81985789044e-07	0.0	3.00701975093e-06	0.0	0.0	4.12850665034e-05	0.0
d:Bacteria;p:Proteobacteria;c:Betaproteobacteria;o:Neisseriales;f:Neisseriaceae;g:Morococcus	1.97390052331e-06	0.0	2.46028888712e-06	0.0	0.0	4.58722961148e-06	0.0
d:Bacteria;p:Proteobacteria;c:Betaproteobacteria;o:Neisseriales;f:Neisseriaceae;g:Neisseria	1.52272326084e-05	1.36011120269e-06	1.33949061632e-05	0.0	1.42888374173e-06	2.29361480574e-05	2.48206706545e-05
d:Bacteria;p:Proteobacteria;c:Deltaproteobacteria;o:Desulfovibrionales;Other;Other	0.000125201690336	0.0	0.000122467713492	0.0	0.000142173932302	0.0	0.000111693017945
d:Bacteria;p:Proteobacteria;c:Deltaproteobacteria;o:Desulfovibrionales;f:Desulfovibrionaceae;g:Bilophila	0.00438882682068	0.00466246120283	0.00339246500991	0.00257409545804	0.00330858030398	0.00359180078579	0.0
d:Bacteria;p:Proteobacteria;c:Deltaproteobacteria;o:Desulfovibrionales;f:Desulfovibrionaceae;g:Desulfovibrio	0.00545755296116	0.0	0.000762962920439	0.0	0.00148746797514	0.000915152307491	0.00160093325722
d:Bacteria;p:Proteobacteria;c:Deltaproteobacteria;o:Desulfuromonadales;f:Geobacteraceae;g:Geobacter	0.0	0.0	0.0	0.0	0.0	1.37616888345e-05	0.0
d:Bacteria;p:Proteobacteria;c:Epsilonproteobacteria;o:Campylobacterales;f:Campylobacteraceae;g:Arcobacter	0.0	0.0	1.09346172761e-06	0.0	0.0	0.0	0.0
d:Bacteria;p:Proteobacteria;c:Epsilonproteobacteria;o:Campylobacterales;f:Campylobacteraceae;g:Campylobacter	7.75460919871e-05	2.04016680404e-05	1.1207982708e-05	4.81139337952e-05	5.00109309606e-06	1.83489184459e-05	0.0
d:Bacteria;p:Proteobacteria;c:Gammaproteobacteria;Other;Other;Other	0.0	0.0	1.09346172761e-06	0.0	0.0	0.0	0.0
d:Bacteria;p:Proteobacteria;c:Gammaproteobacteria;o:Aeromonadales;f:Succinivibrionaceae;g:Succinivibrio	0.0	0.0	2.13225036884e-05	0.0	0.0	0.0	0.0
d:Bacteria;p:Proteobacteria;c:Gammaproteobacteria;o:Alteromonadales;f:Shewanellaceae;g:Shewanella	5.63971578088e-06	9.52077841884e-06	4.10048147854e-06	0.0	7.14441870866e-06	0.0	0.0
d:Bacteria;p:Proteobacteria;c:Gammaproteobacteria;o:Cardiobacteriales;f:Cardiobacteriaceae;g:Cardiobacterium	0.0	0.0	0.0	0.0	0.0	2.29361480574e-06	7.44620119636e-05
d:Bacteria;p:Proteobacteria;c:Gammaproteobacteria;o:Chromatiales;f:Ectothiorhodospiraceae;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d:Bacteria;p:Proteobacteria;c:Gammaproteobacteria;o:Enterobacteriales;f:Enterobacteriaceae;Other	0.0212230964408	0.00296368231067	0.0041010282094	0.0312860854503	0.00536045735711	0.223028810096	0.0
d:Bacteria;p:Proteobacteria;c:Gammaproteobacteria;o:Enterobacteriales;f:Enterobacteriaceae;g:Morganella	2.81985789044e-06	0.0	0.0	0.0	0.0	0.00182113015576	0.0
d:Bacteria;p:Proteobacteria;c:Gammaproteobacteria;o:Enterobacteriales;f:Enterobacteriaceae;g:Salmonella	0.000871900059725	0.0121131503712	1.74953876418e-05	0.0	0.0	0.0	0.0
d:Bacteria;p:Proteobacteria;c:Gammaproteobacteria;o:Oceanospirillales;f:Halomonadaceae;g:Halomonas	1.43812752413e-05	8.16066721615e-06	8.47432838897e-06	2.40569668976e-05	2.78632329638e-05	0.0	0.0
d:Bacteria;p:Proteobacteria;c:Gammaproteobacteria;o:Pasteurellales;f:Pasteurellaceae;Other	1.57912041865e-05	6.80055601346e-05	1.33949061632e-05	0.0	5.71553496693e-06	2.29361480574e-06	0.0
d:Bacteria;p:Proteobacteria;c:Gammaproteobacteria;o:Pasteurellales;f:Pasteurellaceae;g:Haemophilus	0.000981874517452	0.000637892154063	0.000283479952883	0.000878079291763	0.000284347864605	0.00012385519951	0.0
d:Bacteria;p:Proteobacteria;c:Gammaproteobacteria;o:Pseudomonadales;f:Moraxellaceae;g:Acinetobacter	0.0	0.0	6.01403950185e-06	0.0	0.0	7.79829033952e-05	0.000186155029909
d:Bacteria;p:Proteobacteria;c:Gammaproteobacteria;o:Pseudomonadales;f:Pseudomonadaceae;g:Pseudomonas	5.30133283403e-05	1.36011120269e-06	0.000445312288569	0.0	5.71553496693e-06	0.00225921058366	0.000819082131599
d:Bacteria;p:Proteobacteria;c:Gammaproteobacteria;o:Pseudomonadales;f:Pseudomonadaceae;g:Thiopseudomonas	0.0	0.0	3.82711604663e-06	0.0	0.0	0.000167433880819	0.0
d:Bacteria;p:Proteobacteria;c:Gammaproteobacteria;o:Xanthomonadales;f:Xanthomonadaceae;g:Rhodanobacter	0.0	0.0	0.0	0.0	0.0	2.06425332517e-05	0.0
d:Bacteria;p:Proteobacteria;c:Gammaproteobacteria;o:Xanthomonadales;f:Xanthomonadaceae;g:Silanimonas	0.0	0.0	0.0	0.0	0.0	1.60553036402e-05	0.0
d:Bacteria;p:Proteobacteria;c:Gammaproteobacteria;o:Xanthomonadales;f:Xanthomonadaceae;g:Xanthomonas	0.0	0.0	2.18692345522e-06	0.0	0.0	0.0	0.0
d:Bacteria;p:Spirochaetes;c:Spirochaetia;o:Spirochaetales;f:Spirochaetaceae;g:Treponema	0.0	0.0	1.09346172761e-06	0.0	0.0	0.0	0.0
d:Bacteria;p:Synergistetes;c:Synergistia;o:Synergistales;f:Synergistaceae;g:Cloacibacillus	2.48147494359e-05	0.0	8.74769382088e-06	0.0	0.000431522890003	0.0	0.0
d:Bacteria;p:Synergistetes;c:Synergistia;o:Synergistales;f:Synergistaceae;g:Pyramidobacter	0.000144940695569	0.0	0.0	0.0	0.0	0.0	0.0
d:Bacteria;p:Tenericutes;c:Mollicutes;Other;Other;Other	0.0	0.0	8.58367456173e-05	0.0	0.0	0.0	0.0
d:Bacteria;p:Tenericutes;c:Mollicutes;o:Mycoplasmatales;f:Mycoplasmataceae;g:Ureaplasma	0.0	0.0	1.36682715951e-06	0.0	0.0	0.0	0.0
d:Bacteria;p:Verrucomicrobia;c:Opitutae;Other;Other;Other	1.69191473427e-06	0.0	0.0	0.0	0.0	0.0	0.0
d:Bacteria;p:Verrucomicrobia;c:Opitutae;o:Puniceicoccales;f:Puniceicoccaceae;g:Cerasicoccus	1.12794315618e-05	1.7681445635e-05	0.0	0.0	0.0	0.0	0.0
d:Bacteria;p:Verrucomicrobia;c:Verrucomicrobiae;o:Verrucomicrobiales;f:Verrucomicrobiaceae;g:Akkermansia	0.023118322929	0.0212462970973	0.0773473821296	0.0	0.0283176179936	0.051065040035	0.00451736205912
